Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID,Filtered_SMILES_X,Y_Trimmed_Candidates,Matched_Y_Trimmed,Match_Found
171123747,342.3,C15H18O9,C1=CC(=C(C=C1/C=C/C(=O)OC[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)O)O)O)O)O)O,"[(2S,3R,4R,5S,6S)-3,4,5,6-tetrahydroxyoxan-2-yl]methyl (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C16H20O9,11566585.0,CCCCCCCCCOOCCCCCCOOOOOOO,CCCCCCCCCOCCCCCOCOOOOOO;CCCCCCCCCOOCCCCCOCOOOOO;CCCCCCCCCOCCCOOCCCOOOOO;CCCCCCCCCOOCCCCCCOOOOOO,CCCCCCCCCOOCCCCCCOOOOOO,True
171122750,342.3,C15H18O9,C1=CC(=C(C=C1/C=C\C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O)O)O,"[(2R,3S,4S,5R,6R)-3,4,5,6-tetrahydroxyoxan-2-yl]methyl (Z)-3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C16H20O9,11566585.0,CCCCCCCCCOOCCCCCCOOOOOOO,CCCCCCCCCOCCCCCOCOOOOOO;CCCCCCCCCOOCCCCCOCOOOOO;CCCCCCCCCOCCCOOCCCOOOOO;CCCCCCCCCOOCCCCCCOOOOOO,CCCCCCCCCOOCCCCCCOOOOOO,True
171122585,342.3,C15H18O9,C1=CC(=C(C=C1/C=C/C(=O)OC[C@@H]2[C@H]([C@H]([C@H]([C@@H](O2)O)O)O)O)O)O,"[(2R,3S,4R,5R,6R)-3,4,5,6-tetrahydroxyoxan-2-yl]methyl (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C16H20O9,11566585.0,CCCCCCCCCOOCCCCCCOOOOOOO,CCCCCCCCCOCCCCCOCOOOOOO;CCCCCCCCCOOCCCCCOCOOOOO;CCCCCCCCCOCCCOOCCCOOOOO;CCCCCCCCCOOCCCCCCOOOOOO,CCCCCCCCCOOCCCCCCOOOOOO,True
171122263,342.3,C15H18O9,C1=CC(=C(C=C1/C=C/C(=O)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O)CO)O)O)O)O,"[(2R,3R,4S,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)oxan-3-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C16H20O9,11566585.0,CCCCCCCCCOOCCCCOCOCOOOOO,CCCCCCCCCOCCCCCOCOOOOOO;CCCCCCCCCOOCCCCCOCOOOOO;CCCCCCCCCOCCCOOCCCOOOOO;CCCCCCCCCOOCCCCCCOOOOOO,CCCCCCCCCOOCCCCCOCOOOOO,True
171117869,610.5,C30H26O14,C1=CC(=C(C=C1/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,"[(2R,3S,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxochromen-7-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C31H28O14,101843644.0,CCCCCCCCCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOOOOO,CCCCCCCCCOCCCCCCOOOOCCCCCOCOCOCCCCCCCCOOOOO;CCCCCCCCCOOCCCCCCOCCCCCCOOCCCOCCCCCCOOOOOOO;CCCCCCCCCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOOOO,CCCCCCCCCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOOOO,True
170990498,314.29,C17H14O6,C1=CC(=CC=C1CC2=C(C(=O)OC2O)C3=CC(=C(C=C3)O)O)O,"4-(3,4-dihydroxyphenyl)-2-hydroxy-3-[(4-hydroxyphenyl)methyl]-2H-furan-5-one",0,0,C18H16O6,629956.0,CCCCCCCCCCOOCOCCCCCCOOO,CCCCCCCCCCOCCCCCCCOOOO;CCCCCCCCCOCCCCCCOOCOCO;CCCCCCCCCOCCCOCCCCOCOO;CCCCCCCCCOCCCCCCOCCOOO;CCCCCCCCCCCOOCCCCCCOOO;CCCCCCCCCCCOCCCCCCOOOO;CCCCCCCCCOOCCCCCCOCOCO;CCCCCCCCOCCCCCCCOCOCOO;CCCCCCCCCCOCOCCCCCCOOO;CCCCCCCCOCCCCCCCOOCOCO;CCCCCCCCCCCCCCOCCOCOOO;CCCCCCCCCCCOCCOCCCCOOO,CCCCCCCCCCOCOCCCCCCOOO,True
170920515,478.4,C21H18O13,C1=CC(=C(C=C1C2C(=O)C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O)O,"6-[2-(3,4-dihydroxyphenyl)-5-hydroxy-3,4-dioxochromen-7-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid",0,0,C22H20O13,14887606.0,CCCCCCCCOCOCCCCCCOOCCCCCOCOOOOOOOO,CCCCCCCCCOCCOCCCCOOOCCCCCOCOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOOO;CCCCCCCCCOCCOCCCCOOOCOCCCCCOOOOOO;CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOOO,True
170558140,276.24,C14H12O6,C1=CC(=C(C=C1/C=C/C2=C(C(=O)C=C(O2)CO)O)O)O,"2-[(E)-2-(3,4-dihydroxyphenyl)ethenyl]-3-hydroxy-6-(hydroxymethyl)pyran-4-one",0,0,C15H14O6,153336.0,CCCCCCCCCCCOCCOCOOOO,CCCCCCCCCCCOCCOCOOO;CCCCCCCCOCCCCCCOOOO,CCCCCCCCCCCOCCOCOOO,True
170483158,194.18,C10H10O4,C1=CC(=C(C=C1C=CCC(=O)O)O)O,"4-(3,4-dihydroxyphenyl)but-3-enoic acid",0,0,C11H12O4,146317.0,CCCCCCCCCCOOOO,CCCCCCCCCCOOO;CCCCCCCCCOCOO;CCCCCCCCCOOCO,CCCCCCCCCCOOO,True
170481440,178.18,C10H10O3,C1=CC(=C(C=C1C=CCC=O)O)O,"4-(3,4-dihydroxyphenyl)but-3-enal",0,0,C11H12O3,14145089.0,CCCCCCCCCCOOO,CCCCCCCOCCCO;CCCCCCCCCCOO;CCCCCCCCOCCO,CCCCCCCCCCOO,True
170041681,262.26,C14H14O5,CC1=CC(=C(C(=C1)OCC2=CC(=C(C=C2)O)O)O)O,"3-[(3,4-dihydroxyphenyl)methoxy]-5-methylbenzene-1,2-diol",0,1,C15H16O5,68128330.0,CCCCCCCOCCCCCCCOOOO,CCCCCCCCCCCCCCOOOO;CCCCCCCCCOCCOCCCOO,CCCCCCCCCCCCCCOOOO,True
169746064,314.25,C16H10O7,C1=CC(=C2C(=C1)OC(=C(C2=O)C3=CC(=C(C=C3)O)O)C(=O)O)O,"3-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxochromene-2-carboxylic acid",0,1,C17H12O7,90830474.0,CCCCCCOCCCOCCCCCCOOCOOO,CCCCCCCCCOCCCCCCOOCOOO;CCCCCCCCOCCCCCCCOOOCOO,CCCCCCCCCOCCCCCCOOCOOO,True
169745394,232.23,C13H12O4,C1=CC(=C(C=C1/C=C/C=C/C=C/C(=O)O)O)O,"(2E,4E,6E)-7-(3,4-dihydroxyphenyl)hepta-2,4,6-trienoic acid",0,1,C14H14O4,70554895.0,CCCCCCCCCCCCCOOOO,CCCCCCCCCOCCOCCO;CCCCCCCCCOOCCCCO;CCCCCCCCCCCCOCOO;CCCCCCCCCCCCOOCO;CCCCCCCCCOCCCCOO;CCCCCCCCCCCCCOOO,CCCCCCCCCCCCCOOO,True
169726744,226.23,C11H14O5,CCO.C1=CC(=C(C=C1C=CC(=O)O)O)O,"3-(3,4-dihydroxyphenyl)prop-2-enoic acid;ethanol",0,2,C12H16O5,54137078.0,CCOCCCCCCCCCOOOO,CCCCCCCCCCOCOOO;CCCCCCCCCOCCOOO;CCCCCCCCCCCOOOO,CCCCCCCCCCCOOOO,True
169725267,312.4,C19H20O4,C1=CC=C(C=C1)CCCC/C(=C\C2=CC(=C(C=C2)O)O)/C(=O)O,"(2E)-2-[(3,4-dihydroxyphenyl)methylidene]-6-phenylhexanoic acid",0,1,C20H22O4,8120255.0,CCCCCCCCCCCCCCCCCCOOCOO,CCCCCCCCCCCCCCCCCCOOCO;CCCCCCCCCOCCOCCCCCCCCO;CCCCCCCCCCCCCCCCCCCOOO;CCCCCCCCCOOCCCCCCCCCCO;CCCCCCCCCCCOCCCCCCCCOO;CCCCCCCCCOCCCCCCCCCCOO,CCCCCCCCCCCCCCCCCCOOCO,True
169723989,326.4,C20H22O4,C1=CC=C(C=C1)CCCCC/C(=C\C2=CC(=C(C=C2)O)O)/C(=O)O,"(2E)-2-[(3,4-dihydroxyphenyl)methylidene]-7-phenylheptanoic acid",0,1,C21H24O4,23846533.0,CCCCCCCCCCCCCCCCCCCOOCOO,CCCCCCCCCCCCCCCCCCCOOCO,CCCCCCCCCCCCCCCCCCCOOCO,True
169723926,220.22,C12H12O4,C=CC/C(=C/C1=CC(=C(C=C1)O)O)/C(=O)O,"(2Z)-2-[(3,4-dihydroxyphenyl)methylidene]pent-4-enoic acid",0,1,C13H14O4,14695709.0,CCCCCCCCCCCOOCOO,CCCCCCCCCCCOOCO;CCCCCCCCCCOCCOO;CCCCCCCCCOOCCCO,CCCCCCCCCCCOOCO,True
169708972,450.4,C21H22O11,C1=CC(=C(C=C1/C=C/C(=O)C2=C(C=C(C=C2)O)OO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O,"(E)-3-(3,4-dihydroxyphenyl)-1-[4-hydroxy-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]peroxyphenyl]prop-2-en-1-one",0,2,C22H24O11,129663.0,CCCCCCCCCOCCCCCCOOOCCCCCOCOOOOOO,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO;CCCCCCCCCCCOCCCCOOOCCCCCOCOOOOO;CCCCCCCCCOCCCCCCOCCCCCOCOOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO,True
169640844,276.28,C15H16O5,C/1CC(O/C=C/C(=C\C(=C1)\O)/O)C2=CC(=C(C=C2)O)O,"(5Z,7E,9E)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-oxecine-6,8-diol",0,1,C16H18O5,153148.0,CCCOCCCCCCOOCCCCCCOO,CCCCCCCCCCCCCCCOOOO;CCCCCCCCCCCCCCOOCOO;CCCCCCCCCOCCCCCCOOO;CCCCCCCCCOOCCCCCCOO;CCCCCCCCOCCCCCCCOOO,CCCCCCCCCOOCCCCCCOO,True
131837295,464.4,C21H20O12,C1=CC(=C(C=C1/C=C/C(=O)C2=C(C=C(C=C2O)OC3C(C(C(C(O3)C(=O)O)O)O)O)O)O)O,"6-[4-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]-3,5-dihydroxyphenoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",0,2,C22H22O12,12443209.0,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOOO,CCCCCCCCCOCCOCCCCOOOCCCCCOCOOOOO;CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO,True
169535034,192.17,C10H8O4,C1=CC(=C(C=C1C#CCC(=O)O)O)O,"4-(3,4-dihydroxyphenyl)but-3-ynoic acid",0,0,C11H10O4,169522126.0,CCCCCCCCCCOOOO,CCCCCCCCCCOOO;CCCCCCCCCOOCO,CCCCCCCCCCOOO,True
169533272,176.17,C10H8O3,C1=CC(=C(C=C1C#CCC=O)O)O,"4-(3,4-dihydroxyphenyl)but-3-ynal",0,0,C11H10O3,169533551.0,CCCCCCCCCCOOO,CCCCCCCCCCOO,CCCCCCCCCCOO,True
169505442,162.14,C9H6O3,C1=CC(=C(C=C1C#CC=O)O)O,"3-(3,4-dihydroxyphenyl)prop-2-ynal",0,0,C10H8O3,118495570.0,CCCCCCCCCOOO,CCCCCCCCCOO,CCCCCCCCCOO,True
169435774,294.29,C15H14O6,[2H]C1=C(C(=C2C(=C1O)C([C@@H]([C@H](O2)C3=CC(=C(C=C3)O)O)O)([2H])[2H])[2H])O,"(2R,3S)-4,4,6,8-tetradeuterio-2-(3,4-dihydroxyphenyl)-2,3-dihydrochromene-3,5,7-triol",0,0,C16H16O6,147608.0,CCCCCCOCCCOCCCCCCOOOO,CCCCCCCCCCCCCCOCOOOO;CCCCCCCCCOCCCCCCOOOO;CCCCCCCCCCCCCCCOOOOO,CCCCCCCCCOCCCCCCOOOO,True
169410153,286.24,C15H10O6,C1=CC(=C(C=C1C2C(=O)C=C3C(=CC(=O)C=C3O2)O)O)O,"2-(3,4-dihydroxyphenyl)-5-hydroxychromene-3,7-dione",0,0,C16H12O6,490062.0,CCCCCCCCOCCCCCOCCOOOO,CCCCCCCCOCCCCCCCOOOO;CCCCCCCCCOOCCCCCCOOO;CCCCCCCCCCCCCCOCOOOO;CCCCCCCCCOCCCCCCOOOO;CCCCCCCCCCOCCCCOCOOO;CCCCCCCCCOCCOCCCCOOO;CCCCCCCCOCCCOCCCCOOO;CCCCCCCOCOCCCCCCOCOO,CCCCCCCCOCCCCCCCOOOO,True
169225945,182.17,C9H10O4,C1=CC(=C(C=C1CC(=O)CO)O)O,"1-(3,4-dihydroxyphenyl)-3-hydroxypropan-2-one",0,1,C10H12O4,2752054.0,CCCCCCCCOCOOO,CCCCCCCOCCOO;CCCCCCCCOOCO;CCCCCCCCCOOO,CCCCCCCCCOOO,True
169091040,314.4,C19H22O4,CC(=C)CCC1=C(C=C(C=C1O)O)CCC2=CC(=C(C=C2)O)O,"5-[2-(3,4-dihydroxyphenyl)ethyl]-4-(3-methylbut-3-enyl)benzene-1,3-diol",0,0,C20H24O4,46215592.0,CCCCCCCCCCCOOCCCCCCCCOO,CCCCCCCCCCCCCCCCCCOOCO;CCCCCCCCCCCOCCCCCCCCOO;CCCCCCCCCOCCCCCCCCCCOO;CCCCCCCCCOOCCCCCCCCCCO,CCCCCCCCCCCOCCCCCCCCOO,True
168916308,226.23,C11H14O5,CC.C1=CC(=C(C=C1C(=O)CC(=O)O)O)O,"3-(3,4-dihydroxyphenyl)-3-oxopropanoic acid;ethane",0,0,C12H16O5,54137078.0,CCCCCCCCCOCCOOOO,CCCCCCCCCCOCOOO;CCCCCCCCCOCCOOO;CCCCCCCCCCCOOOO,CCCCCCCCCOCCOOO,True
168741015,182.17,C9H10O4,CC(C1=CC(=C(C=C1)O)O)OC=O,"1-(3,4-dihydroxyphenyl)ethyl formate",0,0,C10H12O4,2752054.0,CCCCCCCCOOOCO,CCCCCCCOCCOO;CCCCCCCCOOCO;CCCCCCCCCOOO,CCCCCCCCOOCO,True
168679924,342.3,C15H18O9,C1=CC(=C(C=C1/C=C/C(=O)O[C@@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)O)O)O,"[(2R,3S,4R,5R)-3,4,5,6-tetrahydroxy-1-oxohexan-2-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",1,0,C16H20O9,11566585.0,CCCCCCCCCOOCCOCCCCOOOOOO,CCCCCCCCCOCCCCCOCOOOOOO;CCCCCCCCCOOCCCCCOCOOOOO;CCCCCCCCCOCCCOOCCCOOOOO;CCCCCCCCCOOCCCCCCOOOOOO,CCCCCCCCCOOCCCCCCOOOOOO,True
159600901,290.27,C15H14O6,[HH].[HH].C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O,"2-(3,4-dihydroxyphenyl)-3,7-dihydroxychromen-4-one;molecular hydrogen",0,2,C16H16O6,147608.0,CCCCCCCCCOCCOCCCCOOOO,CCCCCCCCCCCCCCOCOOOO;CCCCCCCCCOCCCCCCOOOO;CCCCCCCCCCCCCCCOOOOO,CCCCCCCCCOCCCCCCOOOO,True
168355627,596.5,C26H28O16,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O[C@H]5[C@@H]([C@H]([C@H](O5)CO)O)O)O)O,"3-[(2S,3R,4S,5R,6R)-3-[(2S,3R,4R,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",0,0,C27H30O16,46240219.0,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOCCCCOCOOOOO,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOCCCCOCOOOO,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOCCCCOCOOOO,True
78075838,256.25,C15H12O4,C1=CC=C(C(=C1)C=CC(=O)C2=CC(=C(C=C2)O)O)O,"1-(3,4-dihydroxyphenyl)-3-(2-hydroxyphenyl)prop-2-en-1-one",0,0,C16H14O4,5743235.0,CCCCCCCCCOCCCCCCOOO,CCCCCCCCCCCCCCOCOO;CCCCCCCCCCCCCCCOOO;CCCCCCCCCOOCCCCCCO;CCCCCCCCOCCCCCCCOO;CCCCCCCOCCCCCCCCOO;CCCCCCCCCOCCCCCCOO;CCCCCCCCCCCCCCOOCO,CCCCCCCCCCCCCCCOOO,True
168226066,212.24,C11H16O4,CC.C1=CC(=C(C=C1CCC(=O)O)O)O,"3-(3,4-dihydroxyphenyl)propanoic acid;ethane",0,0,C12H18O4,23748187.0,CCCCCCCCCCCOOOO,CCCCCCCCCCCOOO,CCCCCCCCCCCOOO,True
154378280,198.17,C9H10O5,C1=CC(=C(C=C1C(CO)C(=O)O)O)O,"2-(3,4-dihydroxyphenyl)-3-hydroxypropanoic acid",0,0,C10H12O5,13561353.0,CCCCCCCCOCOOOO,CCCCCCCOCCOOO;CCCCCCCCCOOOO;CCCCCCCCOCOOO;CCCCCCCCOOCOO;CCCCCCCCOOOCO,CCCCCCCCCOOOO,True
66931382,198.17,C9H10O5,C1=CC(=C(C=C1C=CC(=O)O)O)O.O,"3-(3,4-dihydroxyphenyl)prop-2-enoic acid;hydrate",0,0,C10H12O5,13561353.0,CCCCCCCCCOOOOO,CCCCCCCOCCOOO;CCCCCCCCCOOOO;CCCCCCCCOCOOO;CCCCCCCCOOCOO;CCCCCCCCOOOCO,CCCCCCCCCOOOO,True
167591826,298.3,C18H18O4,C1=CC(=CC=C1/C=C/C(=O)CCCC2=CC(=C(C=C2)O)O)O,"(E)-6-(3,4-dihydroxyphenyl)-1-(4-hydroxyphenyl)hex-1-en-3-one",0,0,C19H20O4,7945865.0,CCCCCCCCCOCCCCCCCCCOOO,CCCCCCCCCOOCCCCCCCCCO;CCCCCCCCCCCCCCCCCCOOO,CCCCCCCCCCCCCCCCCCOOO,True
167542389,274.27,C15H14O5,CC1=C(C=C(C=C1)C(C2=CC(=C(C=C2)O)O)C(=O)O)O,"2-(3,4-dihydroxyphenyl)-2-(3-hydroxy-4-methylphenyl)acetic acid",0,1,C16H16O5,11312260.0,CCCCCCCCCCCCCCOOCOOO,CCCCCCCCCCCCCCCOOOO;CCCCCCCCCCCCCCOOCOO;CCCCCCCCCCCCCCOCOOO;CCCCCCCCCOCCCCCCOOO;CCCCCCCOCCCCCCCCOOO,CCCCCCCCCCCCCCOOCOO,True
167437449,298.29,C17H14O5,C1=CC(=C(C=C1/C=C/CC2C(=O)C3=C(O2)C=C(C=C3)O)O)O,"2-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enyl]-6-hydroxy-1-benzofuran-3-one",0,0,C18H16O5,3884104.0,CCCCCCCCCCCOCCOCCCCOOO,CCCCCCCCCOOCCOCCCCCCO;CCCCCCCCCOCCOCCCCCCOO;CCCCCCCCCCCOCCOCCCCOO;CCCCCCCOCCCCCCCCCOOCO;CCCCCCCCCOCCCCCCOCCOO,CCCCCCCCCCCOCCOCCCCOO,True
167353394,290.27,C15H14O6,C1C(C=C2C(=C1O)C(C=C(O2)C3=CC(=C(C=C3)O)O)O)O,"2-(3,4-dihydroxyphenyl)-6,7-dihydro-4H-chromene-4,5,7-triol",0,1,C16H16O6,147608.0,CCCCCCOCCCOCCCCCCOOOO,CCCCCCCCCCCCCCOCOOOO;CCCCCCCCCOCCCCCCOOOO;CCCCCCCCCCCCCCCOOOOO,CCCCCCCCCOCCCCCCOOOO,True
166778829,258.269,C15H14O4,CC1=C(C=CC(=C1O)O)/C=C/C2=CC(=C(C=C2)O)O,"4-[(E)-2-(3,4-dihydroxyphenyl)ethenyl]-3-methylbenzene-1,2-diol",0,1,C16H16O4,9033965.0,CCCCCCCOOCCCCCCCCOO,CCCCCCCCCCCCCCOCOO;CCCCCCCCCCCCCCCOOO;CCCCCCCCCCCOCCCCOO;CCCCCCCCOCCCCCCCOO;CCCCCCCCCCCCCOOCCO;CCCCCCCOCCCCCCCCOO;CCCCCCCCCOCCCCCCOO;CCCCCCCCCCCCCCOOCO,CCCCCCCOCCCCCCCCOO,True
166684473,300.3,C18H20O4,CC1CC2=CC(=C(C=C2[C@H](C1C)C3=CC(=C(C=C3)O)O)O)O,"(5R)-5-(3,4-dihydroxyphenyl)-6,7-dimethyl-5,6,7,8-tetrahydronaphthalene-2,3-diol",0,1,C19H22O4,78320887.0,CCCCCCCCCCCCCCCCCCOOOO,CCCCCCCCCCCCCCCCCCOOO,CCCCCCCCCCCCCCCCCCOOO,True
166458215,276.24,C14H12O6,C1=CC(=C(C=C1CC(=O)C2=C(C=C(C=C2O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-1-(2,4,6-trihydroxyphenyl)ethanone",0,1,C15H14O6,153336.0,CCCCCCCCOCCCCCCOOOOO,CCCCCCCCCCCOCCOCOOO;CCCCCCCCOCCCCCCOOOO,CCCCCCCCOCCCCCCOOOO,True
165836000,224.21,C11H12O5,C1CC1(C2=CC(=C(C=C2)O)O)C(C(=O)O)O,"2-[1-(3,4-dihydroxyphenyl)cyclopropyl]-2-hydroxyacetic acid",0,0,C12H14O5,21480042.0,CCCCCCCCCOOCCOOO,CCCCCCCCCCOCOOO;CCCCCCCCCCOOCOO;CCCCCCCCCOCCOOO;CCCCCCCCCCCOOOO,CCCCCCCCCOCCOOO,True
165648927,224.21,C11H12O5,C1C(CC1(C2=CC(=C(C=C2)O)O)C(=O)O)O,"1-(3,4-dihydroxyphenyl)-3-hydroxycyclobutane-1-carboxylic acid",0,0,C12H14O5,21480042.0,CCCCCCCCCCOOCOOO,CCCCCCCCCCOCOOO;CCCCCCCCCCOOCOO;CCCCCCCCCOCCOOO;CCCCCCCCCCCOOOO,CCCCCCCCCCOCOOO,True
96019739,212.2,C10H12O5,COC(=O)C[C@H](C1=CC(=C(C=C1)O)O)O,"methyl (3R)-3-(3,4-dihydroxyphenyl)-3-hydroxypropanoate",0,0,C11H14O5,12569542.0,COCOCCCCCCCCOOO,CCCCCCCCCOOCOO;CCCCCCCCCOCOOO;COCCCCCCCCCOOO;CCCCCCCCCCOOOO;CCCCCCCCCOOOCO;CCCCCCCOCCCOOO;CCCCCCCCOCOOCO,COCCCCCCCCCOOO,True
82620911,236.26,C13H16O4,C1CCC(CC1)(C2=CC(=C(C=C2)O)O)C(=O)O,"1-(3,4-dihydroxyphenyl)cyclohexane-1-carboxylic acid",0,0,C14H18O4,14151015.0,CCCCCCCCCCCCOOCOO,CCCCCCCCCCCCOOCO;CCCCCCCCCCCCCOOO,CCCCCCCCCCCCOOCO,True
82612369,210.23,C11H14O4,CC(C)C(C1=CC(=C(C=C1)O)O)C(=O)O,"2-(3,4-dihydroxyphenyl)-3-methylbutanoic acid",0,0,C12H16O4,269307.0,CCCCCCCCCCOOCOO,CCCCCCCCCCCOOO;CCCCCCCCCOCCOO;CCCCCCCCCCOCOO,CCCCCCCCCCOCOO,True
82611448,208.21,C11H12O4,C1CC(C1)(C2=CC(=C(C=C2)O)O)C(=O)O,"1-(3,4-dihydroxyphenyl)cyclobutane-1-carboxylic acid",0,0,C12H14O4,21080040.0,CCCCCCCCCCOOCOO,CCCCCCCCCCCOOO;CCCCCCCCCCOOCO;CCCCCCCCCCOCOO,CCCCCCCCCCOOCO,True
148244760,226.18,C10H10O6,C1=CC(=C(C=C1C(CC(=O)O)C(=O)O)O)O,"2-(3,4-dihydroxyphenyl)butanedioic acid",0,0,C11H12O6,17840226.0,CCCCCCCCCOOCOOOO,CCCCCCCCCOOOCOO;CCCCCCCCCOOCOOO,CCCCCCCCCOOCOOO,True
165616605,226.23,C11H14O5,CC(C)(C1=CC(=C(C=C1)O)O)C(C(=O)O)O,"3-(3,4-dihydroxyphenyl)-2-hydroxy-3-methylbutanoic acid",0,0,C12H16O5,54137078.0,CCCCCCCCCOOCCOOO,CCCCCCCCCCOCOOO;CCCCCCCCCOCCOOO;CCCCCCCCCCCOOOO,CCCCCCCCCOCCOOO,True
165616345,198.17,C9H10O5,C1=CC(=C(C=C1[C@@H](CC(=O)O)O)O)O,"(3R)-3-(3,4-dihydroxyphenyl)-3-hydroxypropanoic acid",0,0,C10H12O5,13561353.0,CCCCCCCCCOOOOO,CCCCCCCOCCOOO;CCCCCCCCCOOOO;CCCCCCCCOCOOO;CCCCCCCCOOCOO;CCCCCCCCOOOCO,CCCCCCCCCOOOO,True
165615143,210.23,C11H14O4,CC(CCC1=CC(=C(C=C1)O)O)C(=O)O,"4-(3,4-dihydroxyphenyl)-2-methylbutanoic acid",0,0,C12H16O4,269307.0,CCCCCCCCCCOOCOO,CCCCCCCCCCCOOO;CCCCCCCCCOCCOO;CCCCCCCCCCOCOO,CCCCCCCCCCOCOO,True
82617058,222.24,C12H14O4,C1CCC(C1)(C2=CC(=C(C=C2)O)O)C(=O)O,"1-(3,4-dihydroxyphenyl)cyclopentane-1-carboxylic acid",0,0,C13H16O4,15511087.0,CCCCCCCCCCCOOCOO,CCCCCCCCCOCCCOO;CCCCCCCCCCCOOCO;CCCCCCCCCCCCOOO;CCCCCCCCCOOCCCO,CCCCCCCCCCCOOCO,True
96019738,212.2,C10H12O5,COC(=O)C[C@@H](C1=CC(=C(C=C1)O)O)O,"methyl (3S)-3-(3,4-dihydroxyphenyl)-3-hydroxypropanoate",0,0,C11H14O5,12569542.0,COCOCCCCCCCCOOO,CCCCCCCCCOOCOO;CCCCCCCCCOCOOO;COCCCCCCCCCOOO;CCCCCCCCCCOOOO;CCCCCCCCCOOOCO;CCCCCCCOCCCOOO;CCCCCCCCOCOOCO,COCCCCCCCCCOOO,True
165387153,312.23,C13H12O9,C1=CC(=C(C=C1/C=C/C(=O)O[C@H](C(C(=O)O)O)C(=O)O)O)O,"(2R)-2-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy-3-hydroxybutanedioic acid",0,1,C14H14O9,151616217.0,CCCCCCCCCOOCCCOOOCOOOO,CCCCCCCCCOCCCOOOCOOOO,CCCCCCCCCOCCCOOOCOOOO,True
