Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID,Filtered_SMILES_X,Y_Trimmed_Candidates,Matched_Y_Trimmed,Match_Found
57409859,682.6,C30H34O18,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=C(C3=O)C(=C(C(=C4)O)OC)O)C5=CC(=C(C=C5)O)O)O)O)O)OC(=O)C)O)O,"[(2R,3R,4R,5R,6S)-2-[[(2R,3S,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-methoxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-4,5-dihydroxy-6-methyloxan-3-yl] acetate",1,0,C31H36O18,,CCCCCCOOCCCCCCOOCCOCCCOCCCCOOCOCCCCCCOOOOOOCOCOO,,,False
57400005,888.8,C41H44O22,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)OC(=O)/C=C/C6=CC=C(C=C6)O)O[C@H]7[C@@H]([C@H]([C@H](CO7)O)O)O)O)O)O)O,"[(2S,3R,4S,5R,6R)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-5-hydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]-4-[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",2,0,C42H46O22,,CCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCCOOOCOCCCCCCCCOOCCCCCOOOOOOOO,,,False
57387614,726.6,C32H38O19,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=C(C2=O)C=CC(=C3)O)C4=CC(=C(C=C4)O)O)O)O)O[C@H]5[C@@H]([C@H]([C@H]([C@H](O5)CO)O)O[C@H]6[C@@H]([C@H]([C@@H](CO6)O)O)O)O,"3-[(2S,3R,4S,5R,6S)-5-[(2S,3R,4S,5S,6R)-3,5-dihydroxy-6-(hydroxymethyl)-4-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-3,4-dihydroxy-6-methyloxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-7-hydroxychromen-4-one",0,0,C33H40O19,,CCCCCCOOCCOCCCOCCCCOCCCCCCOOOOOCCCCCOCOOOCCCCCOOOOO,,,False
57384061,888.8,C41H44O22,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)OC(=O)/C=C/C6=CC=C(C=C6)O)O[C@@H]7[C@@H]([C@H]([C@H](CO7)O)O)O)O)O)O)O,"[(2S,3R,4S,5R,6R)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-5-hydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]-4-[(2R,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",0,0,C42H46O22,,CCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCCOOOCOCCCCCCCCOOCCCCCOOOOOOOO,,,False
57384054,918.8,C42H46O23,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)OC(=O)/C=C/C6=CC=C(C=C6)O)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)O,"[(2S,3R,4S,5S,6R)-6-[[(2R,3R,4R,5S,6S)-3,5-dihydroxy-6-methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxymethyl]-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxyoxan-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",2,0,C43H48O23,,CCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCCOOOCOCCCCCCCCOOOOOCCCCCOCOOOOO,,,False
57382395,758.6,C32H38O21,C1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H]([C@H](O[C@H]2OC3=C(OC4=CC(=CC(=C4C3=O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C6=CC(=C(C=C6)O)O)CO)O)O)O)O)O,"3-[(2S,3R,4S,5R,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5-hydroxy-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0,C33H40O21,,CCCCCOOCCCCOCOCCOCCCCCCCOOOCCCCCOCOOOOCCCCCCOOCOOOOOO,,,False
57378235,532.5,C26H28O12,COC(=O)[C@]1(C[C@H]([C@@H]([C@@H](C1)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)OOC/C=C/C3=CC(=C(C=C3)O)O)O)O,"methyl (1R,3R,4S,5R)-3-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy-4-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enyl]peroxy-1,5-dihydroxycyclohexane-1-carboxylate",0,0,C27H30O12,,COCOCCCCCCOCOCCCCCCCCOOOOCCCCCCCCCOOOO,,,False
57378234,548.5,C26H28O13,COC(=O)[C@@]1(C[C@H]([C@H]([C@@H](C1)OOC(=O)/C=C/C2=CC(=C(C=C2)O)O)OOC/C=C/C3=CC(=C(C=C3)O)O)O)O,"methyl (1S,3R,4R,5R)-3-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]peroxy-4-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enyl]peroxy-1,5-dihydroxycyclohexane-1-carboxylate",0,0,C27H30O13,,COCOCCCCCCOOCOCCCCCCCCOOOOCCCCCCCCCOOOO,,,False
57377362,516.4,C24H20O13,C1=CC(=C(C=C1C2=C(C3=C4C(=CC(=O)C=C4O2)OC(=C3)C(=O)O)O[C@H]5[C@H]([C@H]([C@@H]([C@@H](O5)CO)O)O)O)O)O,"7-(3,4-dihydroxyphenyl)-11-oxo-6-[(2S,3S,4S,5S,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,8-dioxatricyclo[7.3.1.05,13]trideca-1(12),3,5(13),6,9-pentaene-3-carboxylic acid",0,0,C25H22O13,,CCCCCCCCCCCCCOCCOOCCCOOOCCCCCOCOOOOOO,,,False
57333960,498.5,C26H26O10,CC1=C(C(=C(C(=C1OC)C(=O)C)O)CC2=C(C=C(C3=C2O[C@@H]([C@H](C3)O)C4=CC(=C(C=C4)O)O)O)O)O,"1-[3-[[(2R,3S)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-3,4-dihydro-2H-chromen-8-yl]methyl]-2,4-dihydroxy-6-methoxy-5-methylphenyl]ethanone",2,0,C27H28O10,,CCCCCCCOCCOCOCCCCCCCOCCCOCCCCCCOOOOO,,,False
57332901,538.5,C26H34O12,C1=CC(=C(C=C1CC[C@@H](C[C@H](CCC2=CC(=C(C=C2)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)OC=O)O)O,"[(3S,5S)-1,7-bis(3,4-dihydroxyphenyl)-5-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyheptan-3-yl] formate",0,0,C27H36O12,,CCCCCCCCCCCCCCCCCCCOOOCCCCCOCOOOOOCOOO,,,False
57332900,536.6,C27H36O11,COC1=CC=C(C=C1)CC[C@@H](C[C@H](CCC2=CC(=C(C=C2)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)OC=O,"[(3S,5S)-7-(3,4-dihydroxyphenyl)-1-(4-methoxyphenyl)-5-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyheptan-3-yl] formate",0,0,C28H38O11,,COCCCCCCCCCCCCCCCCCCCOOOCCCCCOCOOOOOCO,,,False
57332899,524.6,C26H36O11,COC1=C(C=C(C=C1)CC[C@@H](C[C@H](CCC2=CC(=C(C=C2)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O,"(2R,3R,4S,5S,6R)-2-[(3S,5S)-1-(3,4-dihydroxyphenyl)-5-hydroxy-7-(3-hydroxy-4-methoxyphenyl)heptan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0,0,C27H38O11,,COCCCCCCCCCCCCCCCCCCCOOOCCCCCOCOOOOOO,,,False
57329838,544.5,C26H24O13,C1C(C([C@H]2[C@H](O[C@@]1(O2)C(=O)O)COC(=O)/C=C/C3=CC(=C(C=C3)O)O)OC(=O)/C=C/C4=CC(=C(C=C4)O)O)O,"(1R,5S,7R)-2-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy-7-[[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxymethyl]-3-hydroxy-6,8-dioxabicyclo[3.2.1]octane-5-carboxylic acid",0,0,C27H26O13,,CCCCCOCOCOOCOCOCCCCCCCCOOOCOCCCCCCCCOOO,,,False
57327974,478.4,C23H26O11,C1=CC(=C(C=C1[C@H]2[C@H](O[C@H]3[C@H](O2)[C@H]([C@@H]([C@H](O3)CO)O)O)CCC(=O)C4=CC(=C(C=C4)O)O)O)O,"3-[(2S,3R,4aR,6R,7S,8S,8aR)-2-(3,4-dihydroxyphenyl)-7,8-dihydroxy-6-(hydroxymethyl)-3,4a,6,7,8,8a-hexahydro-2H-pyrano[2,3-b][1,4]dioxin-3-yl]-1-(3,4-dihydroxyphenyl)propan-1-one",3,0,C24H28O11,,CCCCCCCCOCCOCCCOCOOOCCCOCCCCCCOOOO,,,False
57327973,478.4,C23H26O11,C1C=C(C2=CC(=C(C=C2[C@@H]([C@H]1O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O)C4=CC(=C(C=C4)O)O,"(2R,3R,4S,5S,6R)-2-[[(5S,6S)-9-(3,4-dihydroxyphenyl)-2,3,5-trihydroxy-6,7-dihydro-5H-benzo[7]annulen-6-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",0,0,C24H28O11,,CCCCCCCCCCCOCCCCCOCOOOOOOOCCCCCCOO,,,False
57327972,512.5,C23H28O13,C1[C@H]([C@@H](O[C@@H]1C(C2=CC(=C(C=C2)O)O)(C3=CC(=C(C=C3)O)O)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,"(2S,3R,4S,5S,6R)-2-[(2R,3R,5S)-5-[bis(3,4-dihydroxyphenyl)-hydroxymethyl]-2-hydroxyoxolan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0,0,C24H30O13,,CCCOCCCCCCCCOOCCCCCCOOOOOCCCCCOCOOOO,,,False
57327896,478.4,C23H26O11,C1CC(O[C@H]2[C@H]1O[C@H]3[C@H](O2)[C@H]([C@@H]([C@H](O3)CO)O)O)(C4=CC(=C(C=C4)O)O)C5=CC(=C(C=C5)O)O,"(1S,3S,5R,6S,7S,8R,10S)-12,12-bis(3,4-dihydroxyphenyl)-5-(hydroxymethyl)-2,4,9,11-tetraoxatricyclo[8.4.0.03,8]tetradecane-6,7-diol",2,0,C24H28O11,,CCCOCCOCCOCCCOCOOOCCCCCCOOCCCCCCOO,,,False
57322075,328.31,C15H20O8,C1=CC(=C(C=C1C=CCOC2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O,"(3R,4S,5S,6R)-2-[3-(3,4-dihydroxyphenyl)prop-2-enoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",0,5,C16H22O8,,CCCCCCCCCOCCCCCOCOOOOOO,,,False
57315774,520.4,C21H28O15,C1=CC(=C(C=C1C=CC(=O)[C@]2([C@H](C(O[C@@]([C@H]2O)(CO)OC3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O)O)O,"3-(3,4-dihydroxyphenyl)-1-[(2S,3S,4R,5R)-3,4,5,6-tetrahydroxy-2-(hydroxymethyl)-2-[(3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-4-yl]prop-2-en-1-one",0,1,C22H30O15,,CCCCCCCCCOCCCOCCOCOOCCCCCOCOOOOOOOOO,,,False
57258302,578.5,C30H26O12,C1C(C(OC2=CC(=CC(=C21)O)O)(C3=CC(=C(C=C3)O)O)C4(C(CC5=C(C=C(C=C5O4)O)O)O)C6=CC(=C(C=C6)O)O)O,"2-(3,4-dihydroxyphenyl)-2-[2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-3,4-dihydrochromen-2-yl]-3,4-dihydrochromene-3,5,7-triol",0,3,C31H28O12,,CCCOCCCCCCOOCCCCCCOOCCCCCCCCCOOOOCCCCCCOOO,,,False
57207259,372.5,C22H28O5,CCCC1=CC(=C(C=C1)OCCCCCCC2=CC(=C(C=C2)O)O)C(=O)O,"2-[6-(3,4-dihydroxyphenyl)hexoxy]-5-propylbenzoic acid",0,1,C23H30O5,,CCCCCCCCCOCCCCCCCCCCCCOOCOO,,,False
57182944,350.4,C22H22O4,C1=CC=C(C=C1)C(CCCC2=CC(=C(C=C2)O)O)C3=CC(=C(C=C3)O)O,"4-[4-(3,4-dihydroxyphenyl)-4-phenylbutyl]benzene-1,2-diol",0,1,C23H24O4,,CCCCCCCCCCCCCCCCOOCCCCCCOO,,,False
57156826,298.29,C14H18O7,CC(CO)(COC(=O)CCC1=CC(=C(C=C1)O)O)C(=O)O,"2-[3-(3,4-dihydroxyphenyl)propanoyloxymethyl]-3-hydroxy-2-methylpropanoic acid",0,1,C15H20O7,,CCCOCOCOCCCCCCCCOOCOO,,,False
57148772,468.6,C29H40O5,CCCCCCCCCCCCC1=CC=C(C=C1)OC(C=CCC(=O)C2=CC(=C(C=C2)O)O)O,"1-(3,4-dihydroxyphenyl)-5-(4-dodecylphenoxy)-5-hydroxypent-3-en-1-one",0,6,C30H42O5,,CCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCOOO,,,False
57105382,416.5,C24H32O6,CC(C(C1=CC=C(C=C1)C(=O)O)OCCCCCCCCC2=CC(=C(C=C2)O)O)O,"4-[1-[8-(3,4-dihydroxyphenyl)octoxy]-2-hydroxypropyl]benzoic acid",0,2,C25H34O6,,CCCCCCCCCCOOOCCCCCCCCCCCCCCOOO,,,False
57008810,488.4,C27H20O9,C1=CC(=C(C=C1C=CC(=O)OC2=C(C=CC(=C2)C=CC(=O)O)O)O)C(=O)C=CC3=CC(=C(C=C3)O)O,"3-[3-[3-[4-[3-(3,4-dihydroxyphenyl)prop-2-enoyl]-3-hydroxyphenyl]prop-2-enoyloxy]-4-hydroxyphenyl]prop-2-enoic acid",0,1,C28H22O9,,CCCCCCCCCOOCCCCCCCCCOOOOCOCCCCCCCCOO,,,False
56963123,580.5,C30H28O12,C1C(C(OC2=C1C(=C(C(=C2)O)C(C3=CC(=C(C=C3)O)O)C(CC4=C(C=C(C=C4O)O)O)O)O)C5=CC(=C(C=C5)O)O)O,"2-(3,4-dihydroxyphenyl)-6-[1-(3,4-dihydroxyphenyl)-2-hydroxy-3-(2,4,6-trihydroxyphenyl)propyl]-3,4-dihydro-2H-chromene-3,5,7-triol",0,2,C31H30O12,,CCCOCCCCCCOCCCCCCCOOCCCCCCCCOOOOOCCCCCCOOO,,,False
56961712,580.5,C30H28O12,C1C(C(OC2=C1C(=CC(=C2C(C3=CC(=C(C=C3)O)O)C(CC4=C(C=C(C=C4O)O)O)O)O)O)C5=CC(=C(C=C5)O)O)O,"2-(3,4-dihydroxyphenyl)-8-[1-(3,4-dihydroxyphenyl)-2-hydroxy-3-(2,4,6-trihydroxyphenyl)propyl]-3,4-dihydro-2H-chromene-3,5,7-triol",0,0,C31H30O12,,CCCOCCCCCCCCCCCCCOOCCCCCCCCOOOOOOCCCCCCOOO,,,False
56957774,662.6,C34H30O14,CC(=O)O[C@H]1CC2=C(C(=C(C=C2O)O)[C@H]3[C@@H]([C@H](OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)OC(=O)C)O[C@@H]1C6=CC(=C(C=C6)O)O,"[(2R,3S)-8-[(2R,3S,4S)-3-acetyloxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3,4-dihydro-2H-chromen-4-yl]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3,4-dihydro-2H-chromen-3-yl] acetate",0,0,C35H32O14,,CCOOCCCCCCCCOOCCCOCCCCCCOOCCCCCCOOOCOCOCCCCCCCOO,,,False
56950214,478.5,C25H34O9,C1=CC(=CC=C1CCCC[C@H](CCC2=CC(=C(C=C2)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,"(2R,3R,4S,5S,6R)-2-[(3R)-1-(3,4-dihydroxyphenyl)-7-(4-hydroxyphenyl)heptan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",3,0,C26H36O9,,CCCCCCCCCCCCCCCCCCCOOOCCCCCOCOOOOO,,,False
56950213,478.5,C25H34O9,C1=CC(=CC=C1CC[C@@H](CCCCC2=CC(=C(C=C2)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,"(2R,3R,4S,5S,6R)-2-[(3R)-7-(3,4-dihydroxyphenyl)-1-(4-hydroxyphenyl)heptan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",3,0,C26H36O9,,CCCCCCCCCCCCCCCCCCCOOOCCCCCOCOOOOO,,,False
56950088,582.6,C31H34O11,C1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H](CCC2=CC(=C(C=C2)O)O)CC(=O)CCC3=CC(=C(C=C3)O)O)OC(=O)C4=CC=CC=C4)O)O,"[(2S,3R,4S,5R)-2-[(3S)-1,7-bis(3,4-dihydroxyphenyl)-5-oxoheptan-3-yl]oxy-4,5-dihydroxyoxan-3-yl] benzoate",2,0,C32H36O11,,CCCCCOOCCCCCCCCCOOCCOCCCCCCCCOOOCOCCCCCCOO,,,False
56950086,402.5,C23H30O6,CCCCO[C@@H](CCC1=CC(=C(C=C1)O)O)CC(=O)CCC2=CC(=C(C=C2)O)O,"(5S)-5-butoxy-1,7-bis(3,4-dihydroxyphenyl)heptan-3-one",2,0,C24H32O6,,CCCCOCCCCCCCCCOOCCOCCCCCCCCOO,,,False
56946508,320.3,C19H12O5,C1=CC=C2C(=C1)C=CC3=C2C(=O)C(=C(O3)C4=CC(=C(C=C4)O)O)O,"3-(3,4-dihydroxyphenyl)-2-hydroxybenzo[f]chromen-1-one",1,10,C20H14O5,,CCCCCCCCCCCOCCOCCCCCCOOO,CCCCCCCCCOCCOCCCCCCCCOO,,False
56946507,320.3,C19H12O5,C1=CC=C2C(=C1)C=CC3=C2OC(=C(C3=O)O)C4=CC(=C(C=C4)O)O,"2-(3,4-dihydroxyphenyl)-3-hydroxybenzo[h]chromen-4-one",1,10,C20H14O5,,CCCCCCCCCCOCCCOOCCCCCCOO,CCCCCCCCCOCCOCCCCCCCCOO,,False
56945184,432.5,C26H24O6,COC1=CC(=C(C=C1/C=C/C(=O)C2=CC=C(C=C2)/C=C/C3=CC(=C(C=C3)O)O)OC)OC,"(E)-1-[4-[(E)-2-(3,4-dihydroxyphenyl)ethenyl]phenyl]-3-(2,4,5-trimethoxyphenyl)prop-2-en-1-one",1,0,C27H26O6,,COCCCCCCCCCOCCCCCCCCCCCCCCOOOCOC,,,False
56941146,578.5,C30H26O12,C1C(C(OC2=C1C(=CC(=C2C3=CC(=C(C=C3C4C(CC5=C(C=C(C=C5O4)O)O)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,"2-(3,4-dihydroxyphenyl)-8-[4,5-dihydroxy-2-(3,5,7-trihydroxy-3,4-dihydro-2H-chromen-2-yl)phenyl]-3,4-dihydro-2H-chromene-3,5,7-triol",0,1,C31H28O12,,CCCOCCCCCCCCCCCCCCCCCCCCCOOOOOOOOCCCCCCOOO,,,False
56935574,552.5,C28H24O12,COC(=O)C1C(C2=C(C=CC(=C2O1)/C=C/C(=O)OC(CC3=CC(=C(C=C3)O)O)C(=O)O)O)C4=CC(=C(C=C4)O)O,"3-(3,4-dihydroxyphenyl)-2-[(E)-3-[3-(3,4-dihydroxyphenyl)-4-hydroxy-2-methoxycarbonyl-2,3-dihydro-1-benzofuran-7-yl]prop-2-enoyl]oxypropanoic acid",0,0,C29H26O12,,COCOCCCCCCCCOCCCOOCCCCCCCCOOCOOOCCCCCCOO,,,False
56929795,576.5,C30H24O12,C1[C@@H]([C@H](OC2=C1C(=CC3=C2C4=CC(=O)[C@@]5(C[C@]4(O3)[C@@H]6[C@@H](O5)CC7=C(C=C(C=C7O6)O)O)O)O)C8=CC(=C(C=C8)O)O)O,"(1R,8S,9R,16S,18S,27S)-9-(3,4-dihydroxyphenyl)-5,8,16,21,23-pentahydroxy-2,10,17,26-tetraoxaheptacyclo[14.11.1.01,13.03,12.06,11.018,27.020,25]octacosa-3(12),4,6(11),13,20,22,24-heptaen-15-one",0,0,C31H26O12,,CCCOCCCCCCCCCOCCCOCCOCCCCCCCOOOOOCCCCCCOOO,,,False
56928943,496.5,C30H24O7,C1[C@@H]([C@H](OC2=C1C(=CC3=C2C4CC(O3)(OC5=CC=CC=C45)C6=CC=CC=C6)O)C7=CC(=C(C=C7)O)O)O,"(5R,6S)-5-(3,4-dihydroxyphenyl)-13-phenyl-4,12,14-trioxapentacyclo[11.7.1.02,11.03,8.015,20]henicosa-2(11),3(8),9,15,17,19-hexaene-6,9-diol",0,1,C31H26O7,,CCCOCCCCCCCCCOOCCCCCCCCCCCCOCCCCCCOOO,,,False
56926861,578.5,C30H26O12,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)OC(=O)/C=C/C5=CC=CC=C5)O)O,"[(2S,3R,4R,5R,6S)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-6-methyloxan-3-yl] (E)-3-phenylprop-2-enoate",0,0,C31H28O12,,CCCCCCOOCCOCCCCCCCOOOCCCCCCOOOCOCCCCCCCCOO,,,False
56926860,578.5,C30H26O12,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)OC(=O)/C=C/C5=CC=CC=C5)O,"[(2S,3R,4R,5S,6S)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,5-dihydroxy-6-methyloxan-4-yl] (E)-3-phenylprop-2-enoate",0,0,C31H28O12,,CCCCCCOOCCOCCCCCCCOOOCCCCCCOOOOCOCCCCCCCCO,,,False
56926644,720.6,C36H32O16,C1=CC(=C(C=C1C[C@H](C(=O)O)OC(=O)C2C(C(C2C3=CC(=C(C=C3)O)O)C(=O)O[C@H](CC4=CC(=C(C=C4)O)O)C(=O)O)C5=CC(=C(C=C5)O)O)O)O,"(2R)-2-[3-[(1R)-1-carboxy-2-(3,4-dihydroxyphenyl)ethoxy]carbonyl-2,4-bis(3,4-dihydroxyphenyl)cyclobutanecarbonyl]oxy-3-(3,4-dihydroxyphenyl)propanoic acid",0,0,C37H34O16,,CCCCCCCCCOOOCOCCCCCCCCCCOOCOOCCCCCCCCOOCOOCCCCCCOOOO,,,False
56683471,760.7,C39H36O16,C1=CC(=CC=C1CCC(=O)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2OC(=O)CCC3=CC=C(C=C3)O)OC4=C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC(=C(C=C6)O)O)CO)O)O,"[(2S,3R,4S,5R,6R)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-5-hydroxy-6-(hydroxymethyl)-3-[3-(4-hydroxyphenyl)propanoyloxy]oxan-4-yl] 3-(4-hydroxyphenyl)propanoate",1,0,C40H38O16,,CCCCCCCCCOOCCCOCCOCOCCCCCCCCOOCCOCCCCCCCOOOCCCCCCOOCOOO,,,False
56680123,760.7,C39H36O16,CCOC1=CC=C(C=C1)C(=O)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2OC(=O)C3=CC=C(C=C3)OCC)OC4=C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC(=C(C=C6)O)O)CO)O,"[(2S,3R,4S,5R,6R)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3-(4-ethoxybenzoyl)oxy-5-hydroxy-6-(hydroxymethyl)oxan-4-yl] 4-ethoxybenzoate",1,0,C40H38O16,,CCOCCCCCCCOOCCCOCCOCOCCCCCCOCCOCCOCCCCCCCOOOCCCCCCOOCOO,,,False
56677421,720.6,C36H32O16,C1=CC(=C(C=C1CC(C(=O)O)OC(C2C(OC3=CC(=CC(=C23)/C=C/C(=O)OC(CC4=CC(=C(C=C4)O)O)C(=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O,"2-[[4-[(E)-3-[1-carboxy-2-(3,4-dihydroxyphenyl)ethoxy]-3-oxoprop-1-enyl]-2-(3,4-dihydroxyphenyl)-6-hydroxy-2,3-dihydro-1-benzofuran-3-yl]-hydroxymethoxy]-3-(3,4-dihydroxyphenyl)propanoic acid",0,0,C37H34O16,,CCCCCCCCCOOOCCCOCCCCCCCCCOOCCCCCCCCOOCOOOCCCCCCOOOOO,,,False
56658314,432.5,C23H28O8,CC(=O)O[C@H](CCC1=CC(=C(C=C1)O)O)C[C@@H](CCC2=CC(=C(C=C2)O)O)OC(=O)C,"[(3R,5R)-5-acetyloxy-1,7-bis(3,4-dihydroxyphenyl)heptan-3-yl] acetate",2,1,C24H30O8,,CCOOCCCCCCCCCOOCCCCCCCCCCOOOCOC,,,False
56654063,554.7,C32H42O8,CCCCCCCC/C=C/CCCCOC(=O)[C@@H](CC1=CC(=C(C=C1)O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O,"[(E)-tetradec-5-enyl] (2R)-3-(3,4-dihydroxyphenyl)-2-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxypropanoate",0,0,C33H44O8,,CCCCCCCCCCCCCCOCOCCCCCCCCOOOCOCCCCCCCCOO,,,False
