Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID,Filtered_SMILES_X,Matched_Y_SMILES_Count,Matched_Y_CIDs
68584063,256.339,C17H20O2,CCC1=C(C=CC(=C1)C(CC)C2=CC=C(C=C2)O)O,2-ethyl-4-[1-(4-hydroxyphenyl)propyl]phenol,0,11,C17H20O3,10445935.0,CCCCCCCCCCCCCCCCCOO,33,134929290;59558850;168150480;168150474;159403007;141380419;141069731;138659435;137652508;135293428;103459574;103459517;103459496;103459443;103459430;103459390;103459362;103459301;101739482;94922082;90391382;89888275;85693723;83937303;82185814;82185791;66741879;58757412;54380761;44440180;19753141;10978606;10445935
68583488,380.5,C25H32O3,CCCCC1(CC[C@@]2([C@H](C1)CCC3=C2C=CC(=C3)O)CC4=CC=C(C=C4)O)O,"(4aS,10aS)-2-butyl-4a-[(4-hydroxyphenyl)methyl]-1,3,4,9,10,10a-hexahydrophenanthrene-2,7-diol",0,2,C25H32O4,184311.0,CCCCCCCCCCCCCCCCCCOCCCCCCCOO,1,145111583
68581609,256.339,C17H20O2,CCCC1=C(C=CC(=C1)C(C)C2=CC=C(C=C2)O)O,4-[1-(4-hydroxyphenyl)ethyl]-2-propylphenol,0,6,C17H20O3,10445935.0,CCCCCCCCCCCCCCCCCOO,33,134929290;59558850;168150480;168150474;159403007;141380419;141069731;138659435;137652508;135293428;103459574;103459517;103459496;103459443;103459430;103459390;103459362;103459301;101739482;94922082;90391382;89888275;85693723;83937303;82185814;82185791;66741879;58757412;54380761;44440180;19753141;10978606;10445935
68581020,324.4,C21H24O3,C1CC2=C(C=CC(=C2)O)[C@]3(C1CC(CC3)O)CC4=CC=C(C=C4)O,"(4aS)-4a-[(4-hydroxyphenyl)methyl]-2,3,4,9,10,10a-hexahydro-1H-phenanthrene-2,7-diol",0,2,C21H24O4,10854643.0,CCCCCCCCOCCCCCCOCCCCCCCO,2,14703046;14703045
68563190,256.339,C17H20O2,CC1=C(C=CC(=C1)O)CC(C)(C)C2=CC=C(C=C2)O,4-[2-(4-hydroxyphenyl)-2-methylpropyl]-3-methylphenol,0,1,C17H20O3,10445935.0,CCCCCCCOCCCCCCCCCCO,13,134546375;134546355;129190147;129105624;103459390;103459362;101739482;94922082;90391382;83937303;82185814;82185791;54380761
68559802,256.339,C17H20O2,CC1=C(C=CC(=C1)CC(C)(C)C2=CC=C(C=C2)O)O,4-[2-(4-hydroxyphenyl)-2-methylpropyl]-2-methylphenol,0,1,C17H20O3,10445935.0,CCCCCCCCCCCCCCCCCOO,33,134929290;59558850;168150480;168150474;159403007;141380419;141069731;138659435;137652508;135293428;103459574;103459517;103459496;103459443;103459430;103459390;103459362;103459301;101739482;94922082;90391382;89888275;85693723;83937303;82185814;82185791;66741879;58757412;54380761;44440180;19753141;10978606;10445935
68559628,284.4,C19H24O2,CCCC(CCC1=CC(=C(C=C1)O)C)C2=CC=C(C=C2)O,4-[3-(4-hydroxyphenyl)hexyl]-2-methylphenol,0,2,C19H24O3,10542241.0,CCCCCCCCCCCCOCCCCCCCO,1,23110683
68558526,408.5,C25H28O5,CC(=CCC/C(=C/CC1=C(C=C2C(=O)C[C@@H](OC2=C1O)C3=CC=C(C=C3)O)O)/C)C,"(2R)-7-[(2E)-3,7-dimethylocta-2,6-dienyl]-6,8-dihydroxy-2-(4-hydroxyphenyl)-2,3-dihydrochromen-4-one",0,4,C25H28O6,69709799.0,CCCCCCCCCCCCCOCCOCCOCCCCCCOOCC,1,66839792
68555356,324.3,C19H16O5,C1=CC(=C(C(=C1)O)O)C=CC(=O)CC(=O)C=CC2=CC=C(C=C2)O,"1-(2,3-dihydroxyphenyl)-7-(4-hydroxyphenyl)hepta-1,6-diene-3,5-dione",0,3,C19H16O6,10020127.0,CCCCCCOOCCCOCCOCCCCCCCCO,1,155559589
68555351,324.3,C19H16O5,C1=CC(=C(C(=C1)O)O)/C=C/C(=O)CC(=O)/C=C/C2=CC=C(C=C2)O,"(1E,6E)-1-(2,3-dihydroxyphenyl)-7-(4-hydroxyphenyl)hepta-1,6-diene-3,5-dione",1,9,C19H16O6,10020127.0,CCCCCCOOCCCOCCOCCCCCCCCO,1,155559589
68555081,324.3,C19H16O5,C1=CC(=C(C(=C1)O)C=CC(=O)CC(=O)C=CC2=CC=C(C=C2)O)O,"1-(2,6-dihydroxyphenyl)-7-(4-hydroxyphenyl)hepta-1,6-diene-3,5-dione",0,3,C19H16O6,10020127.0,CCCCCCOCCCOCCOCCCCCCCCOO,2,163716471;155559589
68555078,324.3,C19H16O5,C1=CC(=C(C(=C1)O)/C=C/C(=O)CC(=O)/C=C/C2=CC=C(C=C2)O)O,"(1E,6E)-1-(2,6-dihydroxyphenyl)-7-(4-hydroxyphenyl)hepta-1,6-diene-3,5-dione",0,8,C19H16O6,10020127.0,CCCCCCOCCCOCCOCCCCCCCCOO,2,163716471;155559589
68553896,322.4,C20H18O4,CC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC=C(C=C2)O)O,"1-(4-hydroxy-3-methylphenyl)-7-(4-hydroxyphenyl)hepta-1,6-diene-3,5-dione",0,3,C20H18O5,53262867.0,CCCCCCCCCCOCCOCCCCCCCCOO,4,118722820;118722819;118722817;118213391
68553838,338.4,C20H18O5,COC1=CC(=C(C=C1)C=CC(=O)CC(=O)C=CC2=CC=C(C=C2)O)O,"1-(2-hydroxy-4-methoxyphenyl)-7-(4-hydroxyphenyl)hepta-1,6-diene-3,5-dione",0,3,C20H18O6,191796.0,COCCCCCCCCCOCCOCCCCCCCCOO,5,101382431;5851575;5469426;3525493;390474
68553829,338.4,C20H18O5,COC1=CC(=C(C=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC=C(C=C2)O)O,"(1E,6E)-1-(2-hydroxy-4-methoxyphenyl)-7-(4-hydroxyphenyl)hepta-1,6-diene-3,5-dione",0,9,C20H18O6,191796.0,COCCCCCCCCCOCCOCCCCCCCCOO,5,101382431;5851575;5469426;3525493;390474
68552224,308.3,C19H16O4,C1=CC=C(C(=C1)C=CC(=O)CC(=O)C=CC2=CC=C(C=C2)O)O,"1-(2-hydroxyphenyl)-7-(4-hydroxyphenyl)hepta-1,6-diene-3,5-dione",0,3,C19H16O5,67910037.0,CCCCCCCCCOCCOCCCCCCCCOO,4,118722818;77108206;68738786;25055438
68552216,308.3,C19H16O4,C1=CC=C(C(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC=C(C=C2)O)O,"(1E,6E)-1-(2-hydroxyphenyl)-7-(4-hydroxyphenyl)hepta-1,6-diene-3,5-dione",0,8,C19H16O5,67910037.0,CCCCCCCCCOCCOCCCCCCCCOO,4,118722818;77108206;68738786;25055438
68551568,324.3,C19H16O5,C1=CC(=CC=C1C=CC(=O)CC(=O)C=CC2=CC(=CC(=C2)O)O)O,"1-(3,5-dihydroxyphenyl)-7-(4-hydroxyphenyl)hepta-1,6-diene-3,5-dione",0,3,C19H16O6,10020127.0,CCCCCCCCCOCCOCCCCCCCCOOO,3,155548450;5469425;390473
68551560,324.3,C19H16O5,C1=CC(=CC=C1/C=C/C(=O)CC(=O)/C=C/C2=CC(=CC(=C2)O)O)O,"(1E,6E)-1-(3,5-dihydroxyphenyl)-7-(4-hydroxyphenyl)hepta-1,6-diene-3,5-dione",0,9,C19H16O6,10020127.0,CCCCCCCCCOCCOCCCCCCCCOOO,3,155548450;5469425;390473
68551555,338.4,C20H18O5,COC1=C(C=C(C=C1)C=CC(=O)CC(=O)C=CC2=CC=C(C=C2)O)O,"1-(3-hydroxy-4-methoxyphenyl)-7-(4-hydroxyphenyl)hepta-1,6-diene-3,5-dione",0,3,C20H18O6,191796.0,COCCCCCCCCCOCCOCCCCCCCCOO,5,101382431;5851575;5469426;3525493;390474
68551550,338.4,C20H18O5,COC1=C(C=C(C=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC=C(C=C2)O)O,"(1E,6E)-1-(3-hydroxy-4-methoxyphenyl)-7-(4-hydroxyphenyl)hepta-1,6-diene-3,5-dione",0,9,C20H18O6,191796.0,COCCCCCCCCCOCCOCCCCCCCCOO,5,101382431;5851575;5469426;3525493;390474
68551461,308.3,C19H16O4,C1=CC(=CC(=C1)O)C=CC(=O)CC(=O)C=CC2=CC=C(C=C2)O,"1-(3-hydroxyphenyl)-7-(4-hydroxyphenyl)hepta-1,6-diene-3,5-dione",0,3723,C19H16O5,67910037.0,CCCCCCOCCCOCCOCCCCCCCCO,1,118722818
68550555,322.4,C20H18O4,COC1=CC=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC=C(C=C2)O,"1-(4-hydroxyphenyl)-7-(3-methoxyphenyl)hepta-1,6-diene-3,5-dione",0,3,C20H18O5,53262867.0,COCCCCCCCCCOCCOCCCCCCCCO,3,118722820;118722819;118722817
68550548,322.4,C20H18O4,COC1=CC=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC=C(C=C2)O,"(1E,6E)-1-(4-hydroxyphenyl)-7-(3-methoxyphenyl)hepta-1,6-diene-3,5-dione",0,7,C20H18O5,53262867.0,COCCCCCCCCCOCCOCCCCCCCCO,3,118722820;118722819;118722817
68550267,324.3,C19H16O5,C1=CC(=CC=C1C=CC(=O)CC(=O)C=CC2=C(C=C(C=C2)O)O)O,"1-(2,4-dihydroxyphenyl)-7-(4-hydroxyphenyl)hepta-1,6-diene-3,5-dione",0,3,C19H16O6,10020127.0,CCCCCCCCCOCCOCCCCCCCCOOO,3,155548450;5469425;390473
68550263,324.3,C19H16O5,C1=CC(=CC=C1/C=C/C(=O)CC(=O)/C=C/C2=C(C=C(C=C2)O)O)O,"(1E,6E)-1-(2,4-dihydroxyphenyl)-7-(4-hydroxyphenyl)hepta-1,6-diene-3,5-dione",0,8,C19H16O6,10020127.0,CCCCCCCCCOCCOCCCCCCCCOOO,3,155548450;5469425;390473
68550006,324.3,C19H16O5,C1=CC(=CC=C1C=CC(=O)CC(=O)C=CC2=C(C=CC(=C2)O)O)O,"1-(2,5-dihydroxyphenyl)-7-(4-hydroxyphenyl)hepta-1,6-diene-3,5-dione",0,3,C19H16O6,10020127.0,CCCCCCCCCOCCOCCCCCCCCOOO,3,155548450;5469425;390473
68550003,324.3,C19H16O5,C1=CC(=CC=C1/C=C/C(=O)CC(=O)/C=C/C2=C(C=CC(=C2)O)O)O,"(1E,6E)-1-(2,5-dihydroxyphenyl)-7-(4-hydroxyphenyl)hepta-1,6-diene-3,5-dione",1,9,C19H16O6,10020127.0,CCCCCCCCCOCCOCCCCCCCCOOO,3,155548450;5469425;390473
68549475,338.4,C20H18O5,COC1=CC=CC(=C1C=CC(=O)CC(=O)C=CC2=CC=C(C=C2)O)O,"1-(2-hydroxy-6-methoxyphenyl)-7-(4-hydroxyphenyl)hepta-1,6-diene-3,5-dione",0,3,C20H18O6,191796.0,COCCCCCCCCCOCCOCCCCCCCCOO,5,101382431;5851575;5469426;3525493;390474
68549468,338.4,C20H18O5,COC1=CC=CC(=C1/C=C/C(=O)CC(=O)/C=C/C2=CC=C(C=C2)O)O,"(1E,6E)-1-(2-hydroxy-6-methoxyphenyl)-7-(4-hydroxyphenyl)hepta-1,6-diene-3,5-dione",0,9,C20H18O6,191796.0,COCCCCCCCCCOCCOCCCCCCCCOO,5,101382431;5851575;5469426;3525493;390474
68549174,224.21,C11H12O5,C1=CC(=CC=C1CC(CC(=O)O)C(=O)O)O,2-[(4-hydroxyphenyl)methyl]butanedioic acid,5,8,C11H12O6,158150756.0,CCCCCCCCCCOOCOOO,1,70181154
68546582,322.4,C20H18O4,COC1=CC=CC=C1C=CC(=O)CC(=O)C=CC2=CC=C(C=C2)O,"1-(4-hydroxyphenyl)-7-(2-methoxyphenyl)hepta-1,6-diene-3,5-dione",0,3,C20H18O5,53262867.0,COCCCCCCCCCOCCOCCCCCCCCO,3,118722820;118722819;118722817
68546574,322.4,C20H18O4,COC1=CC=CC=C1/C=C/C(=O)CC(=O)/C=C/C2=CC=C(C=C2)O,"(1E,6E)-1-(4-hydroxyphenyl)-7-(2-methoxyphenyl)hepta-1,6-diene-3,5-dione",0,8,C20H18O5,53262867.0,COCCCCCCCCCOCCOCCCCCCCCO,3,118722820;118722819;118722817
68537644,454.5,C28H22O6,C1=CC(=CC=C1C=C2C(C(C3=C2C(=CC(=C3)O)O)C4=CC=C(C=C4)O)C5=C(C=CC(=C5)O)O)O,"2-(2,5-dihydroxyphenyl)-1-(4-hydroxyphenyl)-3-[(4-hydroxyphenyl)methylidene]-1,2-dihydroindene-4,6-diol",1,9,C28H22O7,155288.0,CCCCCCCCCCCCCCCCOOCCCCCCOCCCCCCOOO,8,163051280;143780252;90895343;90737803;78381791;59502114;59502104;5279248
68537642,454.5,C28H22O6,C1=CC(=CC=C1/C=C/2\C(C(C3=C2C(=CC(=C3)O)O)C4=CC=C(C=C4)O)C5=C(C=CC(=C5)O)O)O,"(3E)-2-(2,5-dihydroxyphenyl)-1-(4-hydroxyphenyl)-3-[(4-hydroxyphenyl)methylidene]-1,2-dihydroindene-4,6-diol",0,7,C28H22O7,155288.0,CCCCCCCCCCCCCCCCOOCCCCCCOCCCCCCOOO,8,163051280;143780252;90895343;90737803;78381791;59502114;59502104;5279248
68523645,238.24,C12H14O5,C1=CC(=CC=C1C=CC(=O)C(C(CO)O)O)O,"4,5,6-trihydroxy-1-(4-hydroxyphenyl)hex-1-en-3-one",1,2,C12H14O6,21881306.0,CCCCCCCCCOCCCOOOO,11,160457907;162946505;15101917;129728050;123517745;102236524;71357030;69758705;69758703;20980920;5315606
68521948,192.21,C11H12O3,C/C(=C/C(=O)O)/CC1=CC=C(C=C1)O,(Z)-4-(4-hydroxyphenyl)-3-methylbut-2-enoic acid,0,6,C11H12O4,69197308.0,CCCCOOCCCCCCCO,3,131469960;135121417;129174159
68518959,178.18,C10H10O3,C1=CC(=CC=C1C/C=C\C(=O)O)O,(Z)-4-(4-hydroxyphenyl)but-2-enoic acid,0,6,C10H10O4,566338.0,CCCCCCCCCCOOO,9,170483158;163748214;151507626;148960750;129711260;12427243;11790072;10607833;566338
68490044,242.27,C15H14O3,C1C(CO1)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,4-[3-(4-hydroxyphenyl)oxetan-3-yl]phenol,0,11,C15H14O4,5321855.0,CCCOCCCCCCOCCCCCCO,3,141086554;131753178;52941222
68488051,252.31,C17H16O2,C1CC(C=C1)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,4-[1-(4-hydroxyphenyl)cyclopent-2-en-1-yl]phenol,0,6,C17H16O3,44139042.0,CCCCCCCCCCCOCCCCCCO,2,141854565;102341711
68470015,300.4,C19H24O3,CC1(C2CCC1(C(C2)C(=CC3=CC=C(C=C3)O)C(=O)O)C)C,"3-(4-hydroxyphenyl)-2-(1,7,7-trimethyl-2-bicyclo[2.2.1]heptanyl)prop-2-enoic acid",0,5,C19H24O4,122821.0,CCCCCCCCCCCCCCCCOCOOCC,2,163192286;68469280
68469805,258.31,C16H18O3,CCC(C1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)OC,4-[1-(4-hydroxyphenyl)-1-methoxypropyl]phenol,0,2,C16H18O4,146633.0,CCCCCCCCCOCCCCCCOOC,2,161639853;54578256
68459410,244.28,C15H16O3,C1=CC(=CC=C1CCC(C2=CC=C(C=C2)O)O)O,4-[3-hydroxy-3-(4-hydroxyphenyl)propyl]phenol,0,37,C15H16O4,656695.0,CCCCCCCCCCCCCCCOOO,18,124006546;42623840;10015460;172870505;86024949;161233988;162991627;141048591;124006546;102036094;102036093;101122496;86029319;70463082;69854924;22925792;10015460;656695
68420868,208.21,C11H12O4,C1=CC(=CC=C1CCC(=O)CC(=O)O)O,5-(4-hydroxyphenyl)-3-oxopentanoic acid,0,12,C11H12O5,169385.0,CCCCCCCCCOCCOOO,3,165836000;74081127;23656804
68376808,226.27,C15H14O2,CC1=C(C=CC(=C1)O)/C=C/C2=CC=C(C=C2)O,4-[(E)-2-(4-hydroxyphenyl)ethenyl]-3-methylphenol,1,13,C15H14O3,159243.0,CCCCCCCOCCCCCCCCO,5,86110378;75027390;44432621;44432618;20735622
68356595,240.25,C15H12O3,CC1=CC=C(C=C1)C(=O)C(=O)C2=CC=C(C=C2)O,"1-(4-hydroxyphenyl)-2-(4-methylphenyl)ethane-1,2-dione",0,2,C15H12O4,11780117.0,CCCCCCCCOCOCCCCCCO,1,142024860
68355861,342.3,C19H18O6,CCCCOC1=C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,"3-butoxy-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",0,3,C19H18O7,11233653.0,CCCCOCCOCCCCCCCOOOCCCCCCO,3,139380361;118970584;118711941
68353438,236.31,C14H20O3,CCC(C)(CC(C)C(=O)O)C1=CC=C(C=C1)O,"4-(4-hydroxyphenyl)-2,4-dimethylhexanoic acid",0,2,C14H20O4,10354846.0,CCCCCCCCOOCCCCCCO,1,132992005
68346224,462.5,C24H30O9,C1C(C(C(C(O1)O[C@@H](CCC2=CC(=C(C=C2)O)O)CC(=O)CCC3=CC=C(C=C3)O)O)O)O,"(5S)-7-(3,4-dihydroxyphenyl)-1-(4-hydroxyphenyl)-5-(3,4,5-trihydroxyoxan-2-yl)oxyheptan-3-one",0,1,C24H30O10,11408957.0,CCCCCOOCCCCCCCCCOOCCOCCCCCCCCOOOO,8,164628834;163047295;58249325;50917954;46835924;14707658;14707657;9805074
68325292,196.2,C10H12O4,CC(C(C1=CC=C(C=C1)O)C(=O)O)O,3-hydroxy-2-(4-hydroxyphenyl)butanoic acid,0,3,C10H12O5,4633871.0,CCCCCCCCCOCOOO,4,131591829;129253846;123482864;53792926
68317564,256.25,C15H12O4,C1=CC=C(C=C1)C(=C(C2=CC=C(C=C2)O)C(=O)O)O,3-hydroxy-2-(4-hydroxyphenyl)-3-phenylprop-2-enoic acid,0,0,C15H12O5,171933745.0,CCCCCCCCCCCCCCOCOOO,4,172820055;101679510;5919167;380858
68315480,578.5,C27H30O14,CC1[C@H]([C@@H](C([C@@H](O1)OC2[C@@H]([C@@H](C(O[C@H]2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,"7-[(2S,4R,5S)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,4S,5S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2-(4-hydroxyphenyl)chromen-4-one",0,1,C27H30O15,170853140.0,CCCCCCOOCCCCOCOCCCCCCOCCCOCCCCCCOOCOOOOOO,30,162900606;162900605;162900604;162900603;162900602;162900601;162900600;162900599;162900598;162900597;162900596;162900595;154828336;129539825;129539662;124905144;124905143;95223131;95223130;95223129;95223128;56776169;44258083;25246223;25203781;22524346;12444776;9960219;5319078;5282152
68280699,240.25,C15H12O3,C1=CC=C(C=C1)/C(=C\C(=O)O)/C2=CC=C(C=C2)O,(E)-3-(4-hydroxyphenyl)-3-phenylprop-2-enoic acid,0,7,C15H12O4,11780117.0,CCCCCCCCCOOCCCCCCO,3,156522723;73383674;17354281
68280698,240.25,C15H12O3,C1=CC=C(C=C1)/C(=C/C(=O)O)/C2=CC=C(C=C2)O,(Z)-3-(4-hydroxyphenyl)-3-phenylprop-2-enoic acid,0,5,C15H12O4,11780117.0,CCCCCCCCCOOCCCCCCO,3,156522723;73383674;17354281
68278653,216.23,C13H12O3,C=CC(=O)CC(=O)/C=C/C1=CC=C(C=C1)O,"(1E)-1-(4-hydroxyphenyl)hepta-1,6-diene-3,5-dione",0,6,C13H12O4,10059806.0,CCCOCCOCCCCCCCCO,1,149797948
68276534,206.28,C13H18O2,CCCCC(=O)C(C)C1=CC=C(C=C1)O,2-(4-hydroxyphenyl)heptan-3-one,0,1,C13H18O3,115619.0,CCCCCOCCCCCCCCO,9,164620589;156596429;145317653;124638680;124638679;82286925;14190109;11557616;10867879
68266132,322.4,C20H18O4,CC(C1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)C3=CC(=C(C=C3)O)O,"4-[1,1-bis(4-hydroxyphenyl)ethyl]benzene-1,2-diol",0,1,C20H18O5,53262867.0,CCCCCCCCOCCCCCCOCCCCCCOO,3,140257270;139674469;140257270
68252331,248.32,C15H20O3,CC(C)C(C=C(C)C)C(=O)OC1=CC=C(C=C1)O,(4-hydroxyphenyl) 4-methyl-2-propan-2-ylpent-3-enoate,0,1,C15H20O4,11807542.0,CCCCCCCCCOOCCCCCCO,1,70611424
68243917,284.31,C17H16O4,C/C=C(/C1=CC=C(C=C1)O)\C(=O)C2=C(C=C(C=C2C)O)O,"(Z)-1-(2,4-dihydroxy-6-methylphenyl)-2-(4-hydroxyphenyl)but-2-en-1-one",0,1,C17H16O5,7330534.0,CCCCCCCCCOCOCCCCCCCOO,1,123739046
68235411,246.34,C16H22O2,CCCCC/C=C/CCC(=O)C1=CC=C(C=C1)O,(E)-1-(4-hydroxyphenyl)dec-4-en-1-one,0,1,C16H22O3,322657.0,CCCCCCCCCCOCCCCCCO,1,76336631
68232905,284.3,C18H20O3,CC1=CC=C(C=C1)C(C)(CCC(=O)O)C2=CC=C(C=C2)O,4-(4-hydroxyphenyl)-4-(4-methylphenyl)pentanoic acid,0,7,C18H20O4,5319201.0,CCCCCCCCCCCCOOCCCCCCO,17,85265588;24750759;11779557;11150734;10780574;10040449;85265588;88733136;53684299;42608137;24750759;21479508;20479420;11779557;11150734;10780574;10040449
68225897,380.4,C22H20O6,CC(=O)CCCCC(=O)OC1=C(OC2=CC=CC=C2C1=O)C3=CC=C(C=C3)O,[2-(4-hydroxyphenyl)-4-oxochromen-3-yl] 6-oxoheptanoate,0,1,C22H20O7,170990489.0,CCOCCCCCOOCCOCCCCCCCOCCCCCCO,1,68225896
68217832,292.4,C18H28O3,C[C@H](C(CC(C)C)C1=CC=C(C=C1)O)C(C(C)C)C(=O)O,"(3R)-4-(4-hydroxyphenyl)-3,6-dimethyl-2-propan-2-ylheptanoic acid",0,0,C18H28O4,23426232.0,CCCCCCCCCCCCCOCCCCCOO,1,101725200
68194643,426.5,C28H26O4,CC1=C(C=CC(=C1)C(C)(C2=CC=C(C=C2)C3=CC(=C(C=C3)O)OC)C4=CC=C(C=C4)O)O,4-[4-[1-(4-hydroxy-3-methylphenyl)-1-(4-hydroxyphenyl)ethyl]phenyl]-2-methoxyphenol,0,5,C28H26O5,11953464.0,CCCCCCCCCCCCCCCCCCCCCOOCCCCCCCOO,2,90161791;90161791
68188904,194.23,C11H14O3,CCCC(C(=O)C1=CC=C(C=C1)O)O,2-hydroxy-1-(4-hydroxyphenyl)pentan-1-one,0,1,C11H14O4,11042019.0,CCCCCOCCCCCCOO,7,91179283;22895353;3658720;160885632;89466803;86028883;71220314
68173793,290.4,C20H18O2,C1CC2C=C(C1C=C2C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,"4-[5-(4-hydroxyphenyl)-2-bicyclo[2.2.2]octa-2,5-dienyl]phenol",0,1,C20H18O3,58590320.0,CCCCCCCCCCCCCCOCCCCCCO,1,59266869
68172280,282.29,C17H14O4,CCC1=CC(=C2C(=C1)OC=C(C2=O)C3=CC=C(C=C3)O)O,7-ethyl-5-hydroxy-3-(4-hydroxyphenyl)chromen-4-one,0,3,C17H14O5,72204963.0,CCCCCCCCOCCCOCCCCCCOO,5,169744508;89198919;66521696;42604993;18372854
68147298,194.18,C10H10O4,COC(=CC(=O)O)C1=CC=C(C=C1)O,3-(4-hydroxyphenyl)-3-methoxyprop-2-enoic acid,0,1,C10H10O5,87274087.0,COCCCOOCCCCCCO,1,88730744
68141788,418.7,C27H46O3,CCCCCCCCCCCCCCCCCC(=O)OCCCC1=CC=C(C=C1)O,3-(4-hydroxyphenyl)propyl octadecanoate,0,1,C27H46O4,539952.0,CCCCCCCCCCCCCCCCCCOOCCCCCCCCCO,2,12184040;160570738
68135106,312.3,C18H16O5,C1=CC(=CC=C1C2(C(C=C(C=C2O)O)O)C3=CC=C(C=C3)O)O,"6,6-bis(4-hydroxyphenyl)cyclohexa-1,3-diene-1,3,5-triol",0,1,C18H16O6,131864767.0,CCCCCCCCCCCCOOOCCCCCCOO,1,169245775
68123104,270.32,C17H18O3,CC(C1=CC=C(C=C1)O)C(=O)C(C)C2=CC=C(C=C2)O,"2,4-bis(4-hydroxyphenyl)pentan-3-one",0,7,C17H18O4,614400.0,CCCCCCCCOCOCCCCCCCCO,3,380847;11833015;11033453
68122267,224.3,C13H20O3,CC(C(C)(C)CC(C1=CC=C(C=C1)O)O)O,"1-(4-hydroxyphenyl)-3,3-dimethylpentane-1,4-diol",0,1,C13H20O4,113928.0,CCCCCCCCCCCCCOOO,2,166067874;113220866
68122266,224.3,C13H20O3,CC(C)CC(C(C)(C1=CC=C(C=C1)O)O)O,"2-(4-hydroxyphenyl)-5-methylhexane-2,3-diol",0,1,C13H20O4,113928.0,CCCCCCCCCCCCCOOO,2,166067874;113220866
68109807,354.5,C23H30O3,CC(C)(C)C1=CC(=C(C(=C1)C(C)(C)C)C2=CC=C(C=C2)O)CCC(=O)O,"3-[3,5-ditert-butyl-2-(4-hydroxyphenyl)phenyl]propanoic acid",0,4,C23H30O4,10595350.0,CCCCCCCCCCCCCCCCCCCCOCCCOO,2,158925453;144215857
68109804,298.4,C19H22O3,CC(C)(C)C1=CC=CC(=C1C2=CC=C(C=C2)O)CCC(=O)O,3-[3-tert-butyl-2-(4-hydroxyphenyl)phenyl]propanoic acid,0,2,C19H22O4,10335780.0,CCCCCCCCCCCCCCCCOCCCOO,3,72811133;71353472;11347557
68109803,298.4,C19H22O3,CC(C)(C)C(CC1=CC=CC=C1)(C2=CC=C(C=C2)O)C(=O)O,"2-benzyl-2-(4-hydroxyphenyl)-3,3-dimethylbutanoic acid",0,2,C19H22O4,10335780.0,CCCCCCCCCCCCCCCCCCOCOO,2,137376019;102109415
68106847,206.24,C12H14O3,CCOC(=O)C1(CC1)C2=CC=C(C=C2)O,ethyl 1-(4-hydroxyphenyl)cyclopropane-1-carboxylate,0,35,C12H14O4,14394292.0,CCOCOCCCCCCCCCO,6,170795709;105478905;70453389;6712122;6712121;376369
68103162,338.31,C16H18O8,C1C([C@@H](C(C[C@]1(C(=O)O)O)OC(=O)/C=C/C2=CC=C(C=C2)O)O)O,"(1R,4S)-1,3,4-trihydroxy-5-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxycyclohexane-1-carboxylic acid",0,10,C16H18O9,141202145.0,CCCCCCCOOOOCOCCCCCCCCOOO,85,147729900;149323646;162920749;162920748;162882561;162882560;162882559;162882558;162882557;162882556;162882555;147305083;92448127;6328712;97043858;162711223;147305085;140185963;134725522;134694233;134298658;129010242;124136972;123802666;123773323;123426002;102053183;94854309;92448125;92135678;91150816;90933851;90714044;89953038;89360385;89043351;89007322;76319361;75360770;71314735;70639896;68056103;68047465;60074140;59400402;58877657;58545420;58427569;57476659;53744398;51136363;45109829;44426057;44135450;26297970;25789091;25210304;12310831;12310830;12310829;12305664;11870310;11870308;9998242;9798666;7067335;7067333;6875767;6604619;6604240;6575000;6537496;6436237;6353336;5315832;5315600;5315599;5282098;5280633;1794427;1794425;348159;91492;73081;9476
68100801,268.26,C16H12O4,C1=CC(=CC=C1/C=C/C(=O)C2=CC=C(C=C2)C(=O)O)O,4-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]benzoic acid,0,14,C16H12O5,101139325.0,CCCCCCCCCOCCCCCCCOOO,2,169745636;11565432
