Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID
166001539,202.21,C12H10O3,C1=CC(=CC=C1CC2=CC(=O)C=CO2)O,2-[(4-hydroxyphenyl)methyl]pyran-4-one,1,0,C12H10O4,97579.0
165367326,404.5,C26H28O4,CC(C)(C)C1=CC=C(C=C1)OC(=O)OC2=CC=C(C=C2)C(C)(C)C3=CC=C(C=C3)O,(4-tert-butylphenyl) [4-[2-(4-hydroxyphenyl)propan-2-yl]phenyl] carbonate,1,0,C26H28O5,11774475.0
164625979,406.5,C26H30O4,CCC(C#CC#C[C@H](/C=C\CCCCCC=C)O)OC(=O)/C=C/C1=CC=C(C=C1)O,"[(8S,9Z)-8-hydroxyheptadeca-9,16-dien-4,6-diyn-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",1,0,C26H30O5,630902.0
164623082,340.4,C20H20O5,CC1([C@@H](O1)CC2=CC(=C(C=C2O)O)C(=O)/C=C/C3=CC=C(C=C3)O)C,"(E)-1-[5-[[(2S)-3,3-dimethyloxiran-2-yl]methyl]-2,4-dihydroxyphenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one",1,0,C20H20O6,71406115.0
164619114,400.5,C23H28O6,CC1=C([C@H](C2=C(C(=O)O[C@@H]2C1)CC3=CC=C(C=C3)O)O)[C@@H](C)CCCOC(=O)C,"[(4S)-4-[(4R,7aR)-4-hydroxy-3-[(4-hydroxyphenyl)methyl]-6-methyl-2-oxo-7,7a-dihydro-4H-1-benzofuran-5-yl]pentyl] acetate",1,0,C23H28O7,101466478.0
164618627,342.4,C20H22O5,CC(C)([C@H]1CC2=CC(=C(C=C2O1)O)C(=O)CCC3=CC=C(C=C3)O)O,"1-[(2R)-6-hydroxy-2-(2-hydroxypropan-2-yl)-2,3-dihydro-1-benzofuran-5-yl]-3-(4-hydroxyphenyl)propan-1-one",1,0,C20H22O6,334781.0
164616915,450.4,C25H22O8,C1=CC(=CC=C1C2=C3C=C(C=C4C3=C(C=C2)C(=O)C=C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O,"7-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenalen-1-one",1,0,C25H22O9,101644150.0
164616178,294.3,C18H14O4,COC1=CC2=C(C=C1)C(=O)C(=CO2)/C=C/C3=CC=C(C=C3)O,3-[(E)-2-(4-hydroxyphenyl)ethenyl]-7-methoxychromen-4-one,1,0,C18H14O5,72707350.0
164611006,342.4,C20H22O5,CC1([C@H](O1)CC2=CC(=C(C=C2O)O)C(=O)CCC3=CC=C(C=C3)O)C,"1-[5-[[(2R)-3,3-dimethyloxiran-2-yl]methyl]-2,4-dihydroxyphenyl]-3-(4-hydroxyphenyl)propan-1-one",1,0,C20H22O6,334781.0
164610924,408.4,C24H24O6,CC1(CCC2=C(C(=C(C=C2O1)OC)C(=O)/C=C/C3=CC=C(C=C3)O)OC(=O)C=C)C,"[6-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]-7-methoxy-2,2-dimethyl-3,4-dihydrochromen-5-yl] prop-2-enoate",1,0,C24H24O7,159416902.0
164610747,400.5,C23H28O6,CC1=C([C@H]([C@H]\2[C@@H](C1)OC(=O)/C2=C/C3=CC=C(C=C3)O)O)[C@@H](C)CCCOC(=O)C,"[(4S)-4-[(3E,3aS,4S,7aR)-4-hydroxy-3-[(4-hydroxyphenyl)methylidene]-6-methyl-2-oxo-3a,4,7,7a-tetrahydro-1-benzofuran-5-yl]pentyl] acetate",1,0,C23H28O7,101466478.0
164609604,358.4,C20H22O6,CC(C)([C@@H](CC1=CC(=C(C=C1O)O)C(=O)/C=C/C2=CC=C(C=C2)O)O)O,"(E)-1-[5-[(2R)-2,3-dihydroxy-3-methylbutyl]-2,4-dihydroxyphenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one",1,0,C20H22O7,102463805.0
164609065,360.4,C20H24O6,CC(C)([C@H](CC1=CC(=C(C=C1O)O)C(=O)CCC2=CC=C(C=C2)O)O)O,"1-[5-[(2S)-2,3-dihydroxy-3-methylbutyl]-2,4-dihydroxyphenyl]-3-(4-hydroxyphenyl)propan-1-one",1,0,C20H24O7,24853550.0
164608594,314.3,C18H18O5,COC1=C(C=C(C=C1)C(=O)CCC(=O)C2=CC=C(C=C2)O)OC,"1-(3,4-dimethoxyphenyl)-4-(4-hydroxyphenyl)butane-1,4-dione",1,0,C18H18O6,637304.0
164575559,228.24,C14H12O3,C1=CC(=CC=C1C(=CO)C2=CC=C(C=C2)O)O,4-[2-hydroxy-1-(4-hydroxyphenyl)ethenyl]phenol,1,0,C14H12O4,4813.0
148856385,362.4,C22H18O5,CC1C2=CC(=C(C=C2OC3=CC(=CC(=C13)O)/C=C/C4=CC=C(C=C4)O)O)O,"3-[(E)-2-(4-hydroxyphenyl)ethenyl]-9-methyl-9H-xanthene-1,6,7-triol",1,2,C22H18O6,24179737.0
163359021,226.27,C15H14O2,C#CCC1CCC(=CC1=O)C2=CC=C(C=C2)O,3-(4-hydroxyphenyl)-6-prop-2-ynylcyclohex-2-en-1-one,1,0,C15H14O3,159243.0
163297422,336.4,C21H20O4,CC(C)C\1=C(C(=O)O/C1=C\C2=CC=C(C=C2)O)CC3=CC=C(C=C3)O,(5Z)-3-[(4-hydroxyphenyl)methyl]-5-[(4-hydroxyphenyl)methylidene]-4-propan-2-ylfuran-2-one,1,0,C21H20O5,22239525.0
163297420,350.4,C22H22O4,CCC(C)C\1=C(C(=O)O/C1=C\C2=CC=C(C=C2)O)CC3=CC=C(C=C3)O,(5Z)-4-butan-2-yl-3-[(4-hydroxyphenyl)methyl]-5-[(4-hydroxyphenyl)methylidene]furan-2-one,1,0,C22H22O5,21134661.0
163203767,302.32,C17H18O5,CC1=C(C=C(C(=C1O)C(=O)OC)CCC2=CC=C(C=C2)O)O,"methyl 2,4-dihydroxy-6-[2-(4-hydroxyphenyl)ethyl]-3-methylbenzoate",1,0,C17H18O6,5326313.0
163195616,420.6,C25H40O5,C1=CC(=CC=C1/C=C\C(=O)O[C@H](CCCCCCCCCO)CCCCCCO)O,"[(7R)-1,16-dihydroxyhexadecan-7-yl] (Z)-3-(4-hydroxyphenyl)prop-2-enoate",2,0,C25H40O6,10646598.0
163195595,906.9,C56H42O12,C1=CC(=CC=C1[C@H]2[C@@H](/C(=C/C3=CC4=C(C=C3)O[C@@H]([C@H]4C5=CC(=CC(=C5)O)O)C6=CC7=C(C=C6)O[C@H]([C@@H]7C8=CC(=CC(=C8)O)O)C9=CC=C(C=C9)O)/C1=C2C(=CC(=C1)O)O)C1=CC(=CC(=C1)O)O)O,"(1Z,2R,3R)-2-(3,5-dihydroxyphenyl)-1-[[(2S,3S)-3-(3,5-dihydroxyphenyl)-2-[(2R,3R)-3-(3,5-dihydroxyphenyl)-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-5-yl]-2,3-dihydro-1-benzofuran-5-yl]methylidene]-3-(4-hydroxyphenyl)-2,3-dihydroindene-4,6-diol",2,0,C56H42O13,101157338.0
163195561,314.4,C19H22O4,COC[C@H](C/C=C/C1=CC=C(C=C1)O)[C@@H](C2=CC=C(C=C2)O)O,"4-[(E,4S,5S)-5-hydroxy-5-(4-hydroxyphenyl)-4-(methoxymethyl)pent-1-enyl]phenol",2,0,C19H22O5,466077.0
163195552,422.5,C26H30O5,CC(=C[C@H](C/C(=C/CC1=C(C=CC(=C1O)C(=O)/C=C/C2=CC=C(C=C2)O)O)/C)OC)C,"(E)-1-[2,4-dihydroxy-3-[(2E,5S)-5-methoxy-3,7-dimethylocta-2,6-dienyl]phenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one",2,0,C26H30O6,88604585.0
163195458,578.5,C27H30O14,C[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)C3=C(C4=C(C=C3O)OC(=CC4=O)C5=CC=C(C=C5)O)O)CO)O)O)O,"6-[(2R,3R,4R,5S,6R)-3,4-dihydroxy-6-(hydroxymethyl)-5-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",2,0,C27H30O15,170853140.0
163195434,340.4,C20H20O5,C[C@H]1[C@@H](CC2=C(O1)C=C(C=C2OC)C(=O)/C=C/C3=CC=C(C=C3)O)O,"(E)-1-[(2S,3R)-3-hydroxy-5-methoxy-2-methyl-3,4-dihydro-2H-chromen-7-yl]-3-(4-hydroxyphenyl)prop-2-en-1-one",2,0,C20H20O6,71406115.0
163195224,400.5,C24H32O5,C[C@]12CCCC([C@]1([C@H]3[C@@H]([C@H]2OC(=O)/C=C\C4=CC=C(C=C4)O)CO[C@@H]3O)C)(C)C,"[(1S,3aR,4R,4aS,8aR,8bR)-1-hydroxy-4a,8,8,8a-tetramethyl-1,3,3a,4,5,6,7,8b-octahydroindeno[1,2-c]furan-4-yl] (Z)-3-(4-hydroxyphenyl)prop-2-enoate",2,0,C24H32O6,59739219.0
163195086,256.25,C12H16O6,C1[C@@H]([C@H]([C@H]([C@](O1)(CC2=CC=C(C=C2)O)O)O)O)O,"(2R,3R,4R,5S)-2-[(4-hydroxyphenyl)methyl]oxane-2,3,4,5-tetrol",2,0,C12H16O7,68133336.0
163195077,338.4,C20H18O5,COC1=C(C=CC(=C1)/C=C/C2=CC(=O)C[C@@H](O2)C3=CC=C(C=C3)O)O,"(2R)-6-[(E)-2-(4-hydroxy-3-methoxyphenyl)ethenyl]-2-(4-hydroxyphenyl)-2,3-dihydropyran-4-one",2,0,C20H18O6,191796.0
163195072,410.5,C25H30O5,C[C@]12CCC=C([C@@H]1C[C@@H](CC2)C(=C)C(=O)OC)COC(=O)/C=C\C3=CC=C(C=C3)O,"methyl 2-[(2R,4aR,8aR)-8-[[(Z)-3-(4-hydroxyphenyl)prop-2-enoyl]oxymethyl]-4a-methyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-2-yl]prop-2-enoate",2,0,C25H30O6,21071822.0
163194963,384.5,C24H32O4,C/C/1=C\[C@@H]([C@@H]([C@H](C/C(=C/CC1)/C)OC(=O)/C=C/C2=CC=C(C=C2)O)C(C)C)O,"[(1S,3E,7E,9S,10S)-9-hydroxy-3,7-dimethyl-10-propan-2-ylcyclodeca-3,7-dien-1-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",2,0,C24H32O5,20531469.0
163194869,298.4,C19H22O3,C1=CC=C(C=C1)/C=C/[C@@H](C[C@@H](CCC2=CC=C(C=C2)O)O)O,"(E,3R,5R)-7-(4-hydroxyphenyl)-1-phenylhept-1-ene-3,5-diol",2,0,C19H22O4,10335780.0
163194814,338.31,C16H18O8,C1[C@@H]([C@@H]([C@@H](C[C@]1(C(=O)O)O)OC(=O)/C=C/C2=CC=C(C=C2)O)O)O,"(1R,3S,4S,5R)-1,3,4-trihydroxy-5-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxycyclohexane-1-carboxylic acid",2,0,C16H18O9,141202145.0
163194781,316.3,C17H16O6,COC1=C(C=C2C(=C1)C(=O)[C@H]([C@@H](O2)C3=CC=C(C=C3)O)O)OC,"(2S,3S)-3-hydroxy-2-(4-hydroxyphenyl)-6,7-dimethoxy-2,3-dihydrochromen-4-one",2,0,C17H16O7,132556727.0
163194582,426.5,C25H30O6,C/C(=C\CC1=C(C=CC(=C1O)C(=O)/C=C/C2=CC=C(C=C2)O)O)/CC[C@@H](C(C)(C)O)O,"(E)-1-[3-[(E,6S)-6,7-dihydroxy-3,7-dimethyloct-2-enyl]-2,4-dihydroxyphenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one",2,0,C25H30O7,69530196.0
163194562,906.9,C56H42O12,C1=CC(=CC=C1/C=C/C2=C3[C@H]([C@@H](OC3=CC(=C2)O)C4=CC=C(C=C4)O)C5=C6[C@H]([C@@H](OC6=CC(=C5)O)C7=CC=C(C=C7)O)C8=C9[C@H]([C@@H](OC9=CC(=C8)O)C1=CC=C(C=C1)O)C1=CC(=CC(=C1)O)O)O,"5-[(2R,3R)-6-hydroxy-4-[(2R,3R)-6-hydroxy-4-[(2R,3R)-6-hydroxy-2-(4-hydroxyphenyl)-4-[(E)-2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-3-yl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",3,0,C56H42O13,101157338.0
163194561,906.9,C56H42O12,C1=CC(=CC=C1/C=C\C2=C3[C@@H]([C@H](OC3=CC(=C2)O)C4=CC=C(C=C4)O)C5=C6[C@H]([C@@H](OC6=CC(=C5)O)C7=CC=C(C=C7)O)C8=C9[C@@H]([C@H](OC9=CC(=C8)O)C1=CC=C(C=C1)O)C1=CC(=CC(=C1)O)O)O,"5-[(2S,3S)-6-hydroxy-4-[(2R,3R)-6-hydroxy-4-[(2S,3S)-6-hydroxy-2-(4-hydroxyphenyl)-4-[(Z)-2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-3-yl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",2,0,C56H42O13,101157338.0
163194405,662.7,C40H38O9,CC1=C[C@@H]([C@@H]([C@H](C1)C2=C(C=C(C=C2)O)O)C(=O)C3=C(C(=C(C=C3)O)/C=C/C(C)C)O)C4=C(C=CC(=C4O)C(=O)/C=C/C5=CC=C(C=C5)O)O,"(E)-1-[3-[(1S,5S,6R)-6-[2,4-dihydroxy-3-[(E)-3-methylbut-1-enyl]benzoyl]-5-(2,4-dihydroxyphenyl)-3-methylcyclohex-2-en-1-yl]-2,4-dihydroxyphenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one",2,0,C40H38O10,132560006.0
163194399,686.7,C42H38O9,COC1=C(C2=C([C@@H]3C[C@@H](O[C@@H]([C@@H]3[C@@H](O2)C4=CC=C(C=C4)O)C5=CC=C(C=C5)O)CCC6=CC=C(C=C6)O)C(=C1)O)C(=O)/C=C/C7=CC=C(C=C7)O,"(E)-1-[(2S,4S,4aR,5R,10bR)-10-hydroxy-4,5-bis(4-hydroxyphenyl)-2-[2-(4-hydroxyphenyl)ethyl]-8-methoxy-1,2,4,4a,5,10b-hexahydropyrano[3,4-c]chromen-7-yl]-3-(4-hydroxyphenyl)prop-2-en-1-one",2,0,C42H38O10,172870788.0
163194261,310.4,C20H22O3,COC1=CC(=C(C=C1)O)[C@@H](CCC2=CC=C(C=C2)O)/C=C/C=C,"2-[(3S,4E)-1-(4-hydroxyphenyl)hepta-4,6-dien-3-yl]-4-methoxyphenol",2,0,C20H22O4,10336498.0
163194172,578.5,C27H30O14,C[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)OC[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)OC3=CC(=CC4=C3C(=O)/C(=C\C5=CC=C(C=C5)O)/O4)O)O)O)O)O)O)O,"(2E)-6-hydroxy-2-[(4-hydroxyphenyl)methylidene]-4-[(2R,3S,4R,5R,6S)-3,4,5-trihydroxy-6-[[(2S,3S,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-1-benzofuran-3-one",2,0,C27H30O15,170853140.0
163194157,476.5,C25H32O9,CC[C@H](C)CC(=O)O[C@@H]1[C@@H]2[C@@H](C[C@H]([C@]2(CO)O)OC(=O)/C=C/C3=CC=C(C=C3)O)C(=CO1)CO,"[(1R,4aR,6R,7S,7aR)-7-hydroxy-4,7-bis(hydroxymethyl)-6-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxy-4a,5,6,7a-tetrahydro-1H-cyclopenta[c]pyran-1-yl] (3S)-3-methylpentanoate",2,0,C25H32O10,143162880.0
163194013,324.32,C16H20O7,C1[C@H]([C@@H]([C@@H](C[C@]1(C(=O)O)O)OC/C=C/C2=CC=C(C=C2)O)O)O,"(1R,3R,4S,5R)-1,3,4-trihydroxy-5-[(E)-3-(4-hydroxyphenyl)prop-2-enoxy]cyclohexane-1-carboxylic acid",2,0,C16H20O8,101060105.0
163193967,906.9,C56H42O12,C1=CC(=CC=C1[C@@H]2[C@H](C3=C(C=C(C=C3O2)O)/C=C\C4=CC5=C(C=C4)O[C@H]([C@@H]5C6=C7[C@@H]([C@H](OC7=CC(=C6)O)C8=CC=C(C=C8)O)C9=CC(=CC(=C9)O)O)C1=CC=C(C=C1)O)C1=CC(=CC(=C1)O)O)O,"5-[(2S,3S)-4-[(Z)-2-[(2R,3R)-3-[(2S,3S)-3-(3,5-dihydroxyphenyl)-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-5-yl]ethenyl]-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",4,0,C56H42O13,101157338.0
163193966,680.7,C42H32O9,C1=CC(=CC=C1[C@H]2[C@H]3[C@@H]([C@@H](C4=C(C=C(C=C4O)O)[C@@H]5[C@H](OC6=CC(=CC3=C56)O)C7=CC=C(C=C7)O)C8=CC=C(C=C8)O)C9=C2C(=CC(=C9)O)O)O,"(2R,3R,10S,11R,18S,19S)-3,11,19-tris(4-hydroxyphenyl)-20-oxahexacyclo[16.6.1.02,10.04,9.012,17.021,25]pentacosa-1(25),4(9),5,7,12(17),13,15,21,23-nonaene-5,7,13,15,23-pentol",2,0,C42H32O10,23900016.0
163193965,680.7,C42H32O9,C1=CC(=CC=C1[C@@H]2[C@H](/C(=C/C3=CC4=C(C=C3)O[C@H]([C@@H]4C5=CC(=CC(=C5)O)O)C6=CC=C(C=C6)O)/C7=C2C(=CC(=C7)O)O)C8=CC(=CC(=C8)O)O)O,"(1Z,2S,3S)-2-(3,5-dihydroxyphenyl)-1-[[(2R,3R)-3-(3,5-dihydroxyphenyl)-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-5-yl]methylidene]-3-(4-hydroxyphenyl)-2,3-dihydroindene-4,6-diol",2,0,C42H32O10,23900016.0
163193964,326.34,C16H22O7,C1=CC(=CC=C1/C=C\COC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)CO)O)O)O)O,"(2S,3R,4R,5S,6R)-2-(hydroxymethyl)-6-[[(Z)-3-(4-hydroxyphenyl)prop-2-enoxy]methyl]oxane-3,4,5-triol",2,0,C16H22O8,68139183.0
163193851,458.5,C25H30O8,C[C@](CC[C@H](C(C)(C)O)O)([C@@H]1[C@H](C2=C(O1)C=CC(=C2O)C(=O)/C=C/C3=CC=C(C=C3)O)O)O,"(E)-1-[(2S,3S)-3,4-dihydroxy-2-[(2S,5R)-2,5,6-trihydroxy-6-methylheptan-2-yl]-2,3-dihydro-1-benzofuran-5-yl]-3-(4-hydroxyphenyl)prop-2-en-1-one",2,0,C25H30O9,91758281.0
163193808,906.9,C56H42O12,C1=CC(=CC=C1/C=C/C2=C3[C@@H]([C@H](OC3=CC(=C2)O)C4=CC5=C(C=C4)O[C@@H]([C@H]5C6=C7[C@@H]([C@H](OC7=CC(=C6)O)C8=CC=C(C=C8)O)C9=CC(=CC(=C9)O)O)C1=CC=C(C=C1)O)C1=CC(=CC(=C1)O)O)O,"5-[(2S,3S)-4-[(2S,3S)-5-[(2S,3S)-3-(3,5-dihydroxyphenyl)-6-hydroxy-4-[(E)-2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-2-yl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",2,0,C56H42O13,101157338.0
163193601,696.7,C42H32O10,C1=CC(=CC=C1[C@H]2[C@@H](C3=C(C=C(C=C3O2)[C@H]4[C@@H](OC5=CC(=CC(=C45)O)/C=C/C6=C(C=C(C=C6)O)O)C7=CC=C(C=C7)O)O)C8=CC(=CC(=C8)O)O)O,"4-[(E)-2-[(2R,3R)-3-[(2R,3R)-3-(3,5-dihydroxyphenyl)-4-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-6-yl]-4-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-6-yl]ethenyl]benzene-1,3-diol",2,0,C42H32O11,102191787.0
163193581,410.5,C25H30O5,CC(=CCC/C(=C/COC1=CC(=C(C=C1)C(=O)[C@@H](CC2=CC=C(C=C2)O)O)O)/C)C,"(2R)-1-[4-[(2E)-3,7-dimethylocta-2,6-dienoxy]-2-hydroxyphenyl]-2-hydroxy-3-(4-hydroxyphenyl)propan-1-one",2,0,C25H30O6,21071822.0
163193415,476.5,C25H32O9,CC[C@H](C)CC(=O)O[C@@H]1[C@@H]2[C@@H](C[C@H]([C@]2(CO)O)OC(=O)/C=C\C3=CC=C(C=C3)O)C(=CO1)CO,"[(1R,4aR,6R,7S,7aR)-7-hydroxy-4,7-bis(hydroxymethyl)-6-[(Z)-3-(4-hydroxyphenyl)prop-2-enoyl]oxy-4a,5,6,7a-tetrahydro-1H-cyclopenta[c]pyran-1-yl] (3S)-3-methylpentanoate",2,0,C25H32O10,143162880.0
163193370,462.5,C24H30O9,CC(C)CC(=O)O[C@@H]1[C@@H]2[C@@H](C[C@H]([C@]2(CO)O)OC(=O)/C=C\C3=CC=C(C=C3)O)C(=CO1)CO,"[(1R,4aR,6R,7S,7aR)-7-hydroxy-4,7-bis(hydroxymethyl)-6-[(Z)-3-(4-hydroxyphenyl)prop-2-enoyl]oxy-4a,5,6,7a-tetrahydro-1H-cyclopenta[c]pyran-1-yl] 3-methylbutanoate",2,0,C24H30O10,11408957.0
163193197,310.26,C14H14O8,C1=CC(=CC=C1/C=C/C(=O)OC[C@@](CC(=O)O)(C(=O)O)O)O,(2S)-2-hydroxy-2-[[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxymethyl]butanedioic acid,2,0,C14H14O9,88488650.0
163193196,310.26,C14H14O8,C1=CC(=CC=C1/C=C\C(=O)OC[C@@](CC(=O)O)(C(=O)O)O)O,(2S)-2-hydroxy-2-[[(Z)-3-(4-hydroxyphenyl)prop-2-enoyl]oxymethyl]butanedioic acid,2,0,C14H14O9,88488650.0
163193124,508.5,C24H28O12,C[C@@]12[C@H]3[C@@H](OC=C[C@]3([C@H]([C@@H]1O2)OC(=O)/C=C\C4=CC=C(C=C4)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O,"[(1S,2R,4S,5S,6S,10S)-6-hydroxy-2-methyl-10-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,9-dioxatricyclo[4.4.0.02,4]dec-7-en-5-yl] (Z)-3-(4-hydroxyphenyl)prop-2-enoate",2,0,C24H28O13,170852199.0
163193122,508.5,C24H28O12,C[C@@]12[C@H]3[C@@H](OC=C[C@]3([C@H]([C@@H]1O2)OC(=O)/C=C/C4=CC=C(C=C4)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O,"[(1S,2R,4S,5S,6S,10S)-6-hydroxy-2-methyl-10-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,9-dioxatricyclo[4.4.0.02,4]dec-7-en-5-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",2,0,C24H28O13,170852199.0
163193089,454.5,C28H22O6,C1=CC(=CC=C1/C=C/C2=C3[C@H]([C@@H](OC3=CC(=C2)O)C4=CC=C(C=C4)O)C5=CC(=C(C=C5)O)O)O,"4-[(2R,3R)-6-hydroxy-2-(4-hydroxyphenyl)-4-[(E)-2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-3-yl]benzene-1,2-diol",2,0,C28H22O7,155288.0
163193021,412.4,C23H24O7,C[C@H]1[C@H]2[C@H](CC(=C3[C@@H]([C@@H]2OC1=O)C(=CC3=O)CO)C)OC(=O)CC4=CC=C(C=C4)O,"[(3S,3aS,4S,9aS,9bS)-9-(hydroxymethyl)-3,6-dimethyl-2,7-dioxo-3,3a,4,5,9a,9b-hexahydroazuleno[4,5-b]furan-4-yl] 2-(4-hydroxyphenyl)acetate",2,0,C23H24O8,67830100.0
163192901,414.4,C23H26O7,C=C[C@@H](/C=C/C1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C3=CC=C(C=C3)O,"(2R,3S,4S,5R,6S)-2-(hydroxymethyl)-6-[4-[(1E,3S)-3-(4-hydroxyphenyl)penta-1,4-dienyl]phenoxy]oxane-3,4,5-triol",2,0,C23H26O8,18345717.0
163192814,322.4,C21H22O3,CC(C=CC1=CC=C(C=C1)O)C(=O)C(C)C=CC2=CC=C(C=C2)O,"1,7-bis(4-hydroxyphenyl)-3,5-dimethylhepta-1,6-dien-4-one",2,0,C21H22O4,19761529.0
163192460,314.4,C19H22O4,CC1CC2=C(C=C(C=C2)O)OC(CC1OC)C3=CC=C(C=C3)O,"2-(4-hydroxyphenyl)-4-methoxy-5-methyl-3,4,5,6-tetrahydro-2H-1-benzoxocin-9-ol",2,0,C19H22O5,466077.0
163192276,474.8,C31H54O3,CCCCCCCCCCCCCCCCCCCCC(CCCC1=CC=C(C=C1)O)C(=O)O,2-[3-(4-hydroxyphenyl)propyl]docosanoic acid,2,0,C31H54O4,124154988.0
163191331,368.5,C24H32O3,C/C/1=C\CC(C[C@@H](C/C(=C/CC1)/C)OC(=O)/C=C/C2=CC=C(C=C2)O)(C)C,"[(1S,3E,7E)-3,7,10,10-tetramethylcycloundeca-3,7-dien-1-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",2,0,C24H32O4,5317576.0
163191238,312.4,C19H20O4,C1=CC(=CC=C1CCC(=O)/C=C/[C@H](CC2=CC=C(C=C2)O)O)O,"(E,6S)-6-hydroxy-1,7-bis(4-hydroxyphenyl)hept-4-en-3-one",2,0,C19H20O5,11416192.0
163191195,430.4,C22H22O9,C[C@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC2=C3C(=C(C(=C2)O)C)O/C(=C\C4=CC=C(C=C4)O)/C3=O)O)O)O,"(2Z)-6-hydroxy-2-[(4-hydroxyphenyl)methylidene]-7-methyl-4-[(2R,3S,4S,5S,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-1-benzofuran-3-one",2,0,C22H22O10,144413798.0
163191191,312.3,C18H16O5,COC1=CC2=C(C[C@@H](/C(=C\C(=O)O2)/C3=CC=C(C=C3)O)O)C=C1,"(3Z,5S)-5-hydroxy-4-(4-hydroxyphenyl)-9-methoxy-5,6-dihydro-1-benzoxocin-2-one",2,0,C18H16O6,131864767.0
163191148,454.5,C28H22O6,C1=CC(=CC=C1[C@H]2[C@@H](C3=C(O2)C=CC(=C3)/C=C\C4=CC(=CC(=C4)O)O)C5=CC(=CC(=C5)O)O)O,"5-[(Z)-2-[(2R,3R)-3-(3,5-dihydroxyphenyl)-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-5-yl]ethenyl]benzene-1,3-diol",2,0,C28H22O7,155288.0
