Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count
163068528,340.32,C16H20O8,C[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)O)O)OC(=O)C=CC2=CC(=C(C=C2)OC)O)O,"[(2S,3R,4R,5S,6S)-2,3,5-trihydroxy-6-methyloxan-4-yl] 3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",0,0
163068527,340.32,C16H20O8,CC1C(C(C(C(O1)O)O)OC(=O)C=CC2=CC(=C(C=C2)OC)O)O,"(2,3,5-trihydroxy-6-methyloxan-4-yl) 3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",0,0
163068138,830.8,C37H50O21,COC1=C(C=C(C=C1)CCO[C@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)COC(=O)/C=C/C3=CC(=C(C=C3)OC)O)O)O[C@H]4[C@H]([C@@H]([C@@H]([C@@H](O4)CO)O)O)O[C@H]5[C@H]([C@@H]([C@@H]([C@H](O5)CO)O)O)O)O)O,"[(2S,3R,4R,5S,6R)-4-[(2S,3S,4R,5S,6S)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3S,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-[2-(3-hydroxy-4-methoxyphenyl)ethoxy]oxan-2-yl]methyl (E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",0,0
163068137,830.8,C37H50O21,COC1=C(C=C(C=C1)CCOC2C(C(C(C(O2)COC(=O)C=CC3=CC(=C(C=C3)OC)O)O)OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)O,"[4-[4,5-dihydroxy-6-(hydroxymethyl)-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-[2-(3-hydroxy-4-methoxyphenyl)ethoxy]oxan-2-yl]methyl 3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",0,0
163068055,462.4,C22H22O11,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC)O)O[C@H]4[C@H]([C@@H]([C@H](O4)CO)O)O)O,"3-[(2S,3S,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-methoxychromen-4-one",0,0
163068054,462.4,C22H22O11,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC)O)O[C@H]4[C@H]([C@@H]([C@@H](O4)CO)O)O)O,"3-[(2S,3S,4S,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-methoxychromen-4-one",0,0
163068007,690.7,C34H42O15,C[C@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)O[C@H]2[C@@H](O[C@H]([C@H]([C@@H]2O)O)OC3=C(OC4=C(C3=O)C(=CC(=C4CC=C(C)C)OC)O)C5=CC(=C(C=C5)OC)O)C)O)O)O,"3-[(2S,3S,4S,5R,6S)-3,4-dihydroxy-6-methyl-5-[(2S,3S,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-methoxy-8-(3-methylbut-2-enyl)chromen-4-one",0,0
163065468,686.8,C37H50O12,C[C@@H](CCC[C@H](CCC=C(C)C)CO)CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=CC3=C(C=C2)C(=O)C[C@H](O3)C4=CC(=C(C=C4)OC)O)O)O)O,"[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-[[(2S)-2-(3-hydroxy-4-methoxyphenyl)-4-oxo-2,3-dihydrochromen-7-yl]oxy]oxan-2-yl]methyl (3S,7R)-7-(hydroxymethyl)-3,11-dimethyldodec-10-enoate",0,0
163065015,348.3,C17H16O8,COC1=C(C=C(C=C1)[C@H]2[C@@H](C(=O)C3=C(O2)C(=C(C=C3O)O)OC)O)O,"(2S,3S)-3,5,7-trihydroxy-2-(3-hydroxy-4-methoxyphenyl)-8-methoxy-2,3-dihydrochromen-4-one",2,0
163065014,348.3,C17H16O8,COC1=C(C=C(C=C1)[C@H]2[C@H](C(=O)C3=C(O2)C(=C(C=C3O)O)OC)O)O,"(2S,3R)-3,5,7-trihydroxy-2-(3-hydroxy-4-methoxyphenyl)-8-methoxy-2,3-dihydrochromen-4-one",0,0
163065013,348.3,C17H16O8,COC1=C(C=C(C=C1)C2C(C(=O)C3=C(O2)C(=C(C=C3O)O)OC)O)O,"3,5,7-trihydroxy-2-(3-hydroxy-4-methoxyphenyl)-8-methoxy-2,3-dihydrochromen-4-one",0,0
163064596,386.4,C20H18O8,COC1=C(C=C(C=C1)C=C(C(=O)O)OC2=C(C=C(C=C2)C=CC(=O)O)OC)O,2-[4-(2-carboxyethenyl)-2-methoxyphenoxy]-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid,0,0
163063001,624.5,C28H32O16,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)[C@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)CO)O)O)O)[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-8-[(2S,3R,4R,5S,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-3-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one",0,0
163063000,624.5,C28H32O16,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)[C@H]4[C@@H]([C@@H]([C@H]([C@@H](O4)CO)O)O)O)[C@@H]5[C@@H]([C@@H]([C@H]([C@@H](O5)CO)O)O)O)O,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-8-[(2S,3R,4S,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-3-[(2R,3R,4S,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one",0,0
163062965,682.6,C30H34O18,CC(=O)OC[C@@H]1[C@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C(C(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)CO)O)O)O)O)O,"[(2R,3S,4R,5R,6S)-6-[(2S,3R,4S,5S,6R)-2-[5,6-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-4-oxochromen-7-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl acetate",2,0
163062964,682.6,C30H34O18,CC(=O)OCC1C(C(C(C(O1)OC2C(C(C(OC2OC3=C(C(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)CO)O)O)O)O)O,"[6-[2-[5,6-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-4-oxochromen-7-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl acetate",0,0
163060983,624.6,C29H36O15,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)(C)O)O)O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-3,6-dimethyloxan-2-yl)oxymethyl]oxan-2-yl]oxy-2,3-dihydrochromen-4-one",0,0
163059796,624.6,C29H36O15,C[C@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C(C(=C3)OC)C(=O)/C=C/C4=CC(=C(C=C4)OC)O)O)O)O)O)O)O)O,"(E)-3-(3-hydroxy-4-methoxyphenyl)-1-[2-hydroxy-6-methoxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3S,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxyphenyl]prop-2-en-1-one",3,0
163059756,840.9,C43H52O17,COC1=C(C=C(C=C1)[C@H]([C@H](CO)OC2=C(C=C(C=C2OC)[C@H]3[C@@H]4CO[C@H]([C@@H]4CO3)C5=CC(=C(C(=C5)OC)O[C@H](CO)[C@@H](C6=CC(=C(C(=C6)OC)O)OC)O)OC)OC)O)O,"(1R,2S)-2-[4-[(3R,3aS,6R,6aS)-6-[4-[(1R,2R)-1,3-dihydroxy-1-(4-hydroxy-3,5-dimethoxyphenyl)propan-2-yl]oxy-3,5-dimethoxyphenyl]-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-3-yl]-2,6-dimethoxyphenoxy]-1-(3-hydroxy-4-methoxyphenyl)propane-1,3-diol",0,0
163059755,840.9,C43H52O17,COC1=C(C=C(C=C1)C(C(CO)OC2=C(C=C(C=C2OC)C3C4COC(C4CO3)C5=CC(=C(C(=C5)OC)OC(CO)C(C6=CC(=C(C(=C6)OC)O)OC)O)OC)OC)O)O,"2-[4-[6-[4-[1,3-dihydroxy-1-(4-hydroxy-3,5-dimethoxyphenyl)propan-2-yl]oxy-3,5-dimethoxyphenyl]-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-3-yl]-2,6-dimethoxyphenoxy]-1-(3-hydroxy-4-methoxyphenyl)propane-1,3-diol",2,0
163059034,530.5,C26H26O12,COC1=C(C=C(C=C1)C=CC(=O)O[C@H]2[C@@H](C[C@](C[C@H]2OC(=O)C=CC3=CC(=C(C=C3)O)O)(C(=O)O)O)O)O,"(1S,3R,4S,5R)-3-[3-(3,4-dihydroxyphenyl)prop-2-enoyloxy]-1,5-dihydroxy-4-[3-(3-hydroxy-4-methoxyphenyl)prop-2-enoyloxy]cyclohexane-1-carboxylic acid",0,0
163059033,530.5,C26H26O12,COC1=C(C=C(C=C1)/C=C/C(=O)O[C@H]2[C@@H](C[C@@](C[C@H]2OC(=O)/C=C\C3=CC(=C(C=C3)O)O)(C(=O)O)O)O)O,"(1R,3R,4S,5R)-3-[(Z)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy-1,5-dihydroxy-4-[(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoyl]oxycyclohexane-1-carboxylic acid",0,0
163059032,530.5,C26H26O12,COC1=C(C=C(C=C1)/C=C/C(=O)O[C@@H]2[C@@H](C[C@](C[C@H]2OC(=O)/C=C/C3=CC(=C(C=C3)O)O)(C(=O)O)O)O)O,"(1S,3R,4R,5R)-3-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy-1,5-dihydroxy-4-[(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoyl]oxycyclohexane-1-carboxylic acid",0,0
163058959,538.5,C26H34O12,COC1=C(C=C(C=C1)[C@H]([C@@H](CO)OC2=C(C=C(C=C2)C=CCO)OC)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,"(2S,3R,4S,5S,6R)-2-[(1R,2R)-3-hydroxy-1-(3-hydroxy-4-methoxyphenyl)-2-[4-(3-hydroxyprop-1-enyl)-2-methoxyphenoxy]propoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",0,0
163058958,538.5,C26H34O12,COC1=C(C=C(C=C1)[C@@H]([C@H](CO)OC2=C(C=C(C=C2)C=CCO)OC)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,"(2S,3R,4S,5S,6R)-2-[(1S,2S)-3-hydroxy-1-(3-hydroxy-4-methoxyphenyl)-2-[4-(3-hydroxyprop-1-enyl)-2-methoxyphenoxy]propoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",0,0
163058957,538.5,C26H34O12,COC1=C(C=C(C=C1)[C@@H]([C@@H](CO)OC2=C(C=C(C=C2)C=CCO)OC)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,"(2S,3R,4S,5S,6R)-2-[(1S,2R)-3-hydroxy-1-(3-hydroxy-4-methoxyphenyl)-2-[4-(3-hydroxyprop-1-enyl)-2-methoxyphenoxy]propoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",0,0
163058956,538.5,C26H34O12,COC1=C(C=C(C=C1)[C@H]([C@H](CO)OC2=C(C=C(C=C2)C=CCO)OC)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,"(2S,3R,4S,5S,6R)-2-[(1R,2S)-3-hydroxy-1-(3-hydroxy-4-methoxyphenyl)-2-[4-(3-hydroxyprop-1-enyl)-2-methoxyphenoxy]propoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",0,0
163057915,624.5,C31H28O14,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)COC(=O)C=CC5=CC=C(C=C5)O)O)O)O)O,"[(2R,3S,4S,5R,6S)-6-[5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 3-(4-hydroxyphenyl)prop-2-enoate",0,0
163057914,624.5,C31H28O14,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)COC(=O)C=CC5=CC=C(C=C5)O)O)O)O)O,"[6-[5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 3-(4-hydroxyphenyl)prop-2-enoate",0,0
163057860,830.8,C37H50O21,COC1=C(C=C(C=C1)CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)OC(=O)C=CC3=CC(=C(C=C3)O)OC)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O,"[(2R,3R,4S,5R,6R)-6-[2-(3-hydroxy-4-methoxyphenyl)ethoxy]-2-(hydroxymethyl)-4,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxan-3-yl] 3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",0,2
163056854,446.4,C22H22O10,COC1=C(C=C(C=C1)C=CC(=O)O[C@H](C(=O)OC)[C@](CC2=CC=C(C=C2)O)(C(=O)O)O)O,"(2R,3S)-2-hydroxy-3-[3-(3-hydroxy-4-methoxyphenyl)prop-2-enoyloxy]-2-[(4-hydroxyphenyl)methyl]-4-methoxy-4-oxobutanoic acid",0,0
163056853,446.4,C22H22O10,COC1=C(C=C(C=C1)C=CC(=O)OC(C(=O)OC)C(CC2=CC=C(C=C2)O)(C(=O)O)O)O,2-hydroxy-3-[3-(3-hydroxy-4-methoxyphenyl)prop-2-enoyloxy]-2-[(4-hydroxyphenyl)methyl]-4-methoxy-4-oxobutanoic acid,0,0
163056652,624.5,C28H32O16,C[C@@H]([C@H]1[C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O,"3-[(2S,3R,4S,5S,6R)-6-[[(2R,3R,4S,5S)-3,4-dihydroxy-5-[(1S)-1-hydroxyethyl]oxolan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxy-5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)chromen-4-one",2,0
163056651,624.5,C28H32O16,CC(C1C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O,"3-[6-[[3,4-dihydroxy-5-(1-hydroxyethyl)oxolan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxy-5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)chromen-4-one",0,0
163054528,452.4,C24H20O9,C[C@H](C1=CC(=C(C(=C1)O)O)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC(=C(C=C4)OC)O)O)O,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-8-[(1R)-1-(3,4,5-trihydroxyphenyl)ethyl]chromen-4-one",2,0
163054273,640.6,C29H36O16,C[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@@H]3[C@@H](OC4=CC(=CC(=C4C3=O)O)OC)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O,"(2S,3R)-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-methoxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-2,3-dihydrochromen-4-one",2,0
163054272,640.6,C29H36O16,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3C(OC4=CC(=CC(=C4C3=O)O)OC)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-methoxy-3-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxy-2,3-dihydrochromen-4-one",0,0
163046879,530.5,C26H26O12,COC1=C(C=C(C=C1)C=CC(=O)O[C@H]2C[C@](C[C@H]([C@@H]2O)OC(=O)C=CC3=CC(=C(C=C3)O)O)(C(=O)O)O)O,"(1R,3R,4S,5S)-3-[3-(3,4-dihydroxyphenyl)prop-2-enoyloxy]-1,4-dihydroxy-5-[3-(3-hydroxy-4-methoxyphenyl)prop-2-enoyloxy]cyclohexane-1-carboxylic acid",0,0
163046878,530.5,C26H26O12,COC1=C(C=C(C=C1)C=CC(=O)O[C@@H]2C[C@@](C[C@H]([C@H]2O)OC(=O)C=CC3=CC(=C(C=C3)O)O)(C(=O)O)O)O,"(1S,3R,4R,5R)-3-[3-(3,4-dihydroxyphenyl)prop-2-enoyloxy]-1,4-dihydroxy-5-[3-(3-hydroxy-4-methoxyphenyl)prop-2-enoyloxy]cyclohexane-1-carboxylic acid",0,0
163046396,550.6,C30H30O10,CC(=O)O[C@H]1[C@H](C([C@]2([C@@]1(C3=C(O2)C=C(C=C3OC)OC)O)C4=CC(=C(C=C4)OC)O)C5=CC=CC=C5)C(=O)OC,"methyl (1S,2S,3aR,8bS)-1-acetyloxy-8b-hydroxy-3a-(3-hydroxy-4-methoxyphenyl)-6,8-dimethoxy-3-phenyl-2,3-dihydro-1H-cyclopenta[b][1]benzofuran-2-carboxylate",0,0
163046305,492.4,C23H24O12,COC1=C(C=C(C=C1)C2=COC3=CC(=C(C(=C3C2=O)O)OC)O[C@H]4[C@@H]([C@@H]([C@H]([C@H](O4)CO)O)O)O)O,"5-hydroxy-3-(3-hydroxy-4-methoxyphenyl)-6-methoxy-7-[(2S,3R,4R,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0
163046304,492.4,C23H24O12,COC1=C(C=C(C=C1)C2=COC3=CC(=C(C(=C3C2=O)O)OC)O[C@@H]4[C@H]([C@H]([C@H]([C@@H](O4)CO)O)O)O)O,"5-hydroxy-3-(3-hydroxy-4-methoxyphenyl)-6-methoxy-7-[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0
163046303,492.4,C23H24O12,COC1=C(C=C(C=C1)C2=COC3=CC(=C(C(=C3C2=O)O)OC)O[C@@H]4[C@@H]([C@@H]([C@H]([C@H](O4)CO)O)O)O)O,"5-hydroxy-3-(3-hydroxy-4-methoxyphenyl)-6-methoxy-7-[(2R,3R,4R,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0
163045699,444.4,C26H20O7,COC1=CC=C(C=C1)C2CC(=O)OC3=C2C4=C(C=C3)C(=O)C(=CC5=CC(=C(C=C5)OC)O)O4,"2-[(3-hydroxy-4-methoxyphenyl)methylidene]-9-(4-methoxyphenyl)-8,9-dihydrofuro[2,3-f]chromene-3,7-dione",0,0
163044812,650.6,C30H34O16,COC1=C(C=C(C=C1)C=C(C(=O)OC[C@H]2[C@@H]([C@H]([C@@H](O2)O)O)O)OC3=C(C=C(C=C3)C=CC(=O)OC[C@H]4[C@@H]([C@H]([C@H](O4)O)O)O)OC)O,"[(2S,3R,4R,5R)-3,4,5-trihydroxyoxolan-2-yl]methyl 3-(3-hydroxy-4-methoxyphenyl)-2-[2-methoxy-4-[3-oxo-3-[[(2S,3R,4R,5S)-3,4,5-trihydroxyoxolan-2-yl]methoxy]prop-1-enyl]phenoxy]prop-2-enoate",0,0
163044811,650.6,C30H34O16,COC1=C(C=C(C=C1)C=C(C(=O)OCC2C(C(C(O2)O)O)O)OC3=C(C=C(C=C3)C=CC(=O)OCC4C(C(C(O4)O)O)O)OC)O,"(3,4,5-trihydroxyoxolan-2-yl)methyl 3-(3-hydroxy-4-methoxyphenyl)-2-[2-methoxy-4-[3-oxo-3-[(3,4,5-trihydroxyoxolan-2-yl)methoxy]prop-1-enyl]phenoxy]prop-2-enoate",0,0
163044707,612.6,C34H28O11,COC1=CC=C(C=C1)[C@H]2[C@@H](C(=O)C3=C(C=C(C=C3O2)OC)O)C4=C(C=C(C5=C4OC(=CC5=O)C6=CC(=C(C=C6)OC)O)O)OC,"5-hydroxy-8-[(2R,3S)-5-hydroxy-7-methoxy-2-(4-methoxyphenyl)-4-oxo-2,3-dihydrochromen-3-yl]-2-(3-hydroxy-4-methoxyphenyl)-7-methoxychromen-4-one",0,0
163044706,612.6,C34H28O11,COC1=CC=C(C=C1)C2C(C(=O)C3=C(C=C(C=C3O2)OC)O)C4=C(C=C(C5=C4OC(=CC5=O)C6=CC(=C(C=C6)OC)O)O)OC,"5-hydroxy-8-[5-hydroxy-7-methoxy-2-(4-methoxyphenyl)-4-oxo-2,3-dihydrochromen-3-yl]-2-(3-hydroxy-4-methoxyphenyl)-7-methoxychromen-4-one",0,0
163044548,668.5,C28H28O19,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)OC(=O)O)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)O)O,"(2S,3S,4S,5R,6R)-6-[(2R,3R,4S,5S,6R)-6-carboxyoxy-4,5-dihydroxy-2-[5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-4-oxochromen-7-yl]oxyoxan-3-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid",2,0
163044547,668.5,C28H28O19,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)OC(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)O)O,"6-[6-carboxyoxy-4,5-dihydroxy-2-[5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-4-oxochromen-7-yl]oxyoxan-3-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid",0,0
163044545,612.6,C28H36O15,C[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)O[C@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C(C(=C3)O)C(=O)CCC4=CC(=C(C=C4)OC)O)O)CO)O)O)O)O)O,"1-[4-[(2S,3S,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-2,6-dihydroxyphenyl]-3-(3-hydroxy-4-methoxyphenyl)propan-1-one",0,0
163044447,508.4,C23H24O13,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)OC)O[C@@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)CO)O)O)O)O,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-8-methoxy-3-[(2R,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0
163043724,608.5,C28H32O15,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO[C@@H]5[C@@H]([C@@H]([C@H](CO5)O)O)O)O)O)O)OC)O,"2-(3-hydroxy-4-methoxyphenyl)-7-methoxy-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5S)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",0,0
163043723,608.5,C28H32O15,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3O[C@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO[C@@H]5[C@H]([C@@H]([C@@H](CO5)O)O)O)O)O)O)OC)O,"2-(3-hydroxy-4-methoxyphenyl)-7-methoxy-5-[(2S,3S,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3S,4R,5R)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",0,0
163043382,668.6,C30H36O17,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=C(C(=C4C(=C3)OC(=C(C4=O)OC)C5=CC(=C(C=C5)OC)O)O)OC)CO)O)O)O)O)O,"7-[4,5-dihydroxy-6-(hydroxymethyl)-3-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxyoxan-2-yl]oxy-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-3,6-dimethoxychromen-4-one",0,0
163041912,398.5,C25H34O4,CC1=CCCC(=C[C@@H]([C@@H](CC1)C(C)C)OC(=O)C=CC2=CC(=C(C=C2)OC)O)C,"[(1R,10S)-3,7-dimethyl-10-propan-2-ylcyclodeca-2,6-dien-1-yl] 3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",0,0
163041911,398.5,C25H34O4,CC1=CCCC(=CC(C(CC1)C(C)C)OC(=O)C=CC2=CC(=C(C=C2)OC)O)C,"(3,7-dimethyl-10-propan-2-ylcyclodeca-2,6-dien-1-yl) 3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",0,0
163041639,756.7,C34H44O19,C[C@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)OC[C@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O[C@H]6[C@H]([C@@H]([C@H]([C@@H](O6)C)O)O)O)O)O)O)O)O,"(2S)-7-[(2S,3S,4S,5S,6S)-4,5-dihydroxy-3-[(2R,3S,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-6-[[(2R,3S,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-2,3-dihydrochromen-4-one",2,0
